Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
77,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
78,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.499,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
79,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.996,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
80,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.497,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,19.5,19.5,19.5,24.8,24.8,24.8,0.0,0.0,0.0,0,0.000,0.000,1.000,0.000,0.000,0.0,0.00,0,0,0
81,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,256,0.87,1.00,1.00,0,0,1,1,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,15.0,15.0,15.0,14.1,14.1,14.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
82,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,14.2,14.2,14.2,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
83,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.503,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
84,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.004,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,19.5,19.5,19.5,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
85,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.505,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,0.000,0.000,1.000,0.000,0.000,0.0,0.00,0,0,0
86,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
87,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,19.5,19.5,19.5,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
88,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.495,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
89,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.992,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
90,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.493,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,14.2,14.2,14.2,29.0,29.0,29.0,0.0,0.0,0.0,0,0.000,0.000,1.000,0.000,0.000,0.0,0.00,0,0,0
91,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,19.5,19.5,19.5,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
92,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.2,15.2,15.2,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
93,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.499,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
94,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.000,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,14.2,14.2,14.2,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
95,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.497,-1.0,-1.0,-1.0,-1.0,0.0,1,14.9,14.9,14.9,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,0.000,1.000,0.000,1.000,0.000,0.0,0.00,0,0,0
96,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.1,15.1,15.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
97,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,14.1,14.1,14.1,15.0,15.0,15.0,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
98,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.499,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
99,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.000,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,14.2,14.2,14.2,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
100,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.501,-1.0,-1.0,-1.0,-1.0,0.0,1,14.4,14.4,14.4,14.9,14.9,14.9,22.6,22.6,22.6,0.0,0.0,0.0,0,0.000,1.000,0.000,0.000,0.000,0.0,0.00,0,0,0
101,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.497,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
102,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.1,15.1,15.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
103,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.495,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
104,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.996,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.2,15.2,15.2,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
105,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,70,0,1.00,1.00,0.77,1,1,0,0,-2.073,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,14.9,14.9,14.9,19.9,19.9,19.9,0.0,0.0,0.0,0,0.000,1.000,0.000,1.000,1.000,14.9,0.00,0,0,0
106,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
107,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
108,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.495,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
109,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.992,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
110,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,70,0,1.00,0.77,1.00,1,1,0,0,-2.069,-1.0,-1.0,-1.0,-1.0,0.0,1,14.9,14.9,14.9,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,0.000,1.000,0.000,1.000,1.000,14.9,0.00,0,0,0
111,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.497,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
112,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.1,15.1,15.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
113,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.495,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
114,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.996,-1.0,-1.0,-1.0,-1.0,0.0,1,14.1,14.1,14.1,19.3,19.3,19.3,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
115,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,118,0,1.00,0.61,1.00,1,1,0,0,-1.977,-1.0,-1.0,-1.0,-1.0,0.0,1,14.9,14.9,14.9,19.6,19.6,19.6,33.8,33.8,33.8,0.0,0.0,0.0,0,0.000,1.000,0.000,1.000,1.000,14.9,0.00,0,0,0
116,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,19.5,19.5,19.5,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
117,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.2,15.2,15.2,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
118,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.503,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,14.2,14.2,14.2,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
119,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.004,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
120,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.501,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,14.9,14.9,14.9,19.9,19.9,19.9,0.0,0.0,0.0,0,0.000,1.000,0.000,1.000,0.000,0.0,0.00,0,0,0
121,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,14.2,14.2,14.2,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
122,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
123,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.499,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,14.2,14.2,14.2,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
124,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.996,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
125,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.497,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,0.000,0.000,1.000,0.000,0.000,0.0,0.00,0,0,0
126,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,19.5,19.5,19.5,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
127,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
128,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.495,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
129,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.992,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
130,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,82,0,1.00,0.73,1.00,1,1,0,0,-2.049,-1.0,-1.0,-1.0,-1.0,0.0,1,14.9,14.9,14.9,14.4,14.4,14.4,22.6,22.6,22.6,0.0,0.0,0.0,0,0.000,1.000,0.000,0.000,1.000,14.4,0.00,0,0,0
131,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,180,0.91,1.00,1.00,0,0,1,1,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,15.0,15.0,15.0,14.1,14.1,14.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
132,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,14.2,14.2,14.2,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
133,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.503,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.1,15.1,15.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
134,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.004,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,19.5,19.5,19.5,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
135,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,160,0,1.00,0.47,1.00,1,1,0,0,-1.901,-1.0,-1.0,-1.0,-1.0,0.0,1,14.9,14.9,14.9,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,0.000,1.000,0.000,1.000,1.000,14.9,0.00,0,0,0
136,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.497,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
137,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.2,15.2,15.2,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
138,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.495,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
139,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.992,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
140,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.493,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.2,15.2,15.2,29.0,29.0,29.0,0.0,0.0,0.0,0,0.000,0.000,1.000,0.000,0.000,0.0,0.00,0,0,0
141,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,19.5,19.5,19.5,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
142,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,14.2,14.2,14.2,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
143,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.499,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
144,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.000,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,19.5,19.5,19.5,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
145,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,1,0,0,-2.531,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,14.2,14.2,14.2,29.0,29.0,29.0,0.0,0.0,0.0,0,0.000,0.000,1.000,0.000,1.000,14.2,0.00,0,0,0
146,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.497,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,19.5,19.5,19.5,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
147,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,125,0.94,1.00,1.00,0,0,0,1,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,15.0,15.0,15.0,14.1,14.1,14.1,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
