Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
6079,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,50,1033,0.48,0.98,0.86,0,12,14,1,28.771,88.6,-1.0,-1.0,-1.0,1069.4,3,16.5,4.8,33.5,55.4,8.8,78.2,65.9,25.1,97.4,27959.8,25228.0,17062.9,4,0.001,0.914,0.086,0.886,0.000,17.4,0.00,0,3989,291
6094,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,35,382,0.81,0.88,1.00,1,20,1,8,7.582,-1.0,-1.0,-1.0,-1.0,1091.2,3,60.1,13.8,78.5,27.7,6.9,37.3,78.0,22.6,100.6,20136.8,17598.0,17267.1,2,0.001,0.932,0.067,0.961,0.322,28.2,0.00,0,4327,474
6098,BossWin,AllPlayerDeath,19.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,279,0.86,0.00,0.00,5,5,1,2,10.213,6.6,19.0,6.6,19.0,206.7,2,13.9,9.5,19.5,24.3,7.6,57.5,46.2,24.8,68.7,4824.9,665.9,6506.2,2,0.002,0.840,0.158,0.907,0.947,12.0,0.00,2,860,118
6160,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,147,608,0.70,1.00,0.51,2,18,3,4,35.257,-1.0,66.0,-1.0,-1.0,1073.8,3,48.8,7.1,76.1,34.0,4.5,77.0,70.9,24.8,102.9,24872.6,19041.6,21658.1,2,0.001,0.918,0.082,0.913,0.160,25.4,0.00,1,4108,432
6195,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,29,21,0.99,0.92,0.98,1,24,1,1,28.757,-1.0,13.9,-1.0,-1.0,1080.1,3,27.9,5.2,53.0,55.6,4.6,80.8,75.9,22.6,102.1,24917.0,23559.9,20259.4,4,0.000,0.923,0.077,0.956,0.897,28.6,0.00,1,4305,346
6205,BossWin,AllPlayerDeath,46.5,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,690,0.66,0.00,0.00,6,12,5,2,35.434,46.5,39.7,46.5,40.2,530.4,3,26.1,6.8,62.4,44.7,4.9,69.9,66.2,22.6,88.9,17069.6,17733.0,14915.1,4,0.003,0.879,0.118,0.888,0.624,22.9,0.00,3,2063,251
6242,BossWin,AllPlayerDeath,31.8,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,571,0.71,0.00,0.00,7,8,3,3,13.048,23.1,31.8,23.1,31.8,365.3,3,18.2,8.2,29.9,46.8,5.3,77.5,68.6,33.8,99.0,10039.7,6655.8,10139.1,2,0.002,0.885,0.113,0.933,0.962,18.8,0.00,4,1483,154
6262,BossWin,AllPlayerDeath,18.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,219,0.89,0.00,0.00,5,5,1,1,7.962,12.0,18.3,12.0,18.3,210.6,2,13.4,5.2,19.4,48.2,8.8,74.2,66.7,19.9,84.3,5563.6,3219.1,7838.3,2,0.001,0.884,0.115,0.916,0.893,15.3,0.00,1,840,85
6293,BossWin,AllPlayerDeath,23.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,313,0.84,0.00,0.00,4,6,3,1,11.162,18.1,23.2,18.1,23.2,260.0,2,18.2,7.7,29.8,45.5,7.6,76.5,62.6,26.5,97.1,3750.9,2581.6,5180.1,2,0.005,0.861,0.133,0.890,0.985,13.8,0.00,0,1034,125
6300,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,90,1179,0.41,1.00,0.70,2,17,2,10,28.907,10.7,-1.0,-1.0,-1.0,1051.5,3,58.8,4.3,76.4,25.1,6.5,56.6,76.2,22.6,102.1,21390.1,18093.7,19253.2,4,0.000,0.898,0.101,0.940,0.505,26.8,0.00,2,4231,628
6312,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,27,532,0.73,1.00,0.91,1,14,1,6,9.336,-1.0,-1.0,-1.0,-1.0,1093.3,3,58.7,8.1,74.3,27.2,6.8,35.8,76.5,22.6,100.3,22038.2,18661.4,17913.3,8,0.000,0.934,0.066,0.958,0.000,29.2,0.00,1,4310,498
6341,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,87,903,0.55,1.00,0.71,1,8,1,9,5.626,-1.0,-1.0,-1.0,-1.0,1081.4,3,54.4,12.7,75.6,25.3,5.7,37.5,71.5,22.6,101.6,25016.8,18748.6,24140.9,16,0.000,0.924,0.076,0.919,0.000,26.1,0.00,0,4137,661
6399,BossWin,AllPlayerDeath,41.4,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,421,0.79,0.00,0.00,8,10,4,3,7.723,31.5,41.4,31.5,41.4,441.7,3,40.4,8.2,80.9,28.3,5.3,80.1,65.3,19.9,90.3,12019.0,13131.6,8161.1,3,0.000,0.821,0.179,0.829,0.704,16.3,0.00,3,1717,337
6425,BossWin,AllPlayerDeath,26.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,406,0.80,0.00,0.00,6,6,2,2,7.043,26.2,18.2,26.2,18.2,288.6,2,25.3,7.0,63.1,41.2,8.8,69.5,63.4,22.6,78.2,4691.6,7664.2,4192.2,4,0.002,0.849,0.149,0.833,0.874,15.2,0.00,3,1090,155
6446,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,3,1135,0.43,0.99,1.00,0,15,3,7,23.297,-1.0,75.4,-1.0,-1.0,1053.5,3,48.9,6.7,85.3,32.5,3.9,78.3,70.5,5.4,103.9,26839.2,19299.9,24059.2,8,0.001,0.900,0.099,0.771,0.049,27.0,0.00,0,3470,819
6448,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,23,668,0.67,0.92,1.00,0,6,1,6,6.015,-1.0,-1.0,-1.0,-1.0,1081.6,3,55.2,8.1,77.8,26.7,5.1,40.0,72.5,14.4,104.7,19368.6,14835.3,19039.1,6,0.000,0.924,0.076,0.886,0.000,30.5,0.00,0,3986,739
6525,BossWin,AllPlayerDeath,40.3,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,600,820,0.59,0.00,0.00,7,11,5,2,8.349,40.3,16.1,40.3,16.1,452.4,3,20.2,5.0,55.1,38.7,6.1,67.5,55.8,22.6,76.2,11282.4,9439.3,3519.5,4,0.001,0.864,0.134,0.784,0.964,15.2,0.00,2,1578,202
6571,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,187,0.91,0.00,0.00,5,5,1,1,7.919,12.1,18.1,12.1,18.1,208.0,2,13.1,6.1,17.1,48.1,8.8,74.8,67.0,19.9,84.4,6282.2,4848.6,6790.5,2,0.003,0.886,0.111,0.920,0.981,14.3,0.00,1,832,86
6593,BossWin,AllPlayerDeath,18.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,75,0.96,0.00,0.00,4,4,1,1,7.161,12.1,18.2,12.1,18.2,209.3,2,15.9,8.8,21.2,49.2,8.1,75.8,69.6,19.9,88.0,6026.2,4522.5,6654.5,2,0.004,0.886,0.110,0.903,0.819,13.9,0.00,0,822,82
6653,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,176,1323,0.34,1.00,0.41,2,10,3,9,31.931,-1.0,87.7,-1.0,-1.0,1060.8,3,44.5,5.3,79.4,32.0,4.8,79.0,68.9,14.7,98.6,23200.9,16032.8,22702.5,7,0.000,0.906,0.093,0.848,0.000,23.1,0.00,2,3817,631
6747,BossWin,AllPlayerDeath,18.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,323,0.84,0.00,0.00,4,4,3,1,10.829,18.6,6.6,18.6,6.6,195.0,2,29.9,5.0,63.1,8.8,5.5,15.2,52.2,29.0,67.0,5795.2,7823.9,1422.6,2,0.001,0.806,0.193,0.854,0.770,8.6,0.00,1,796,72
6836,BossWin,AllPlayerDeath,18.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,494,0.75,0.00,0.00,4,4,1,3,9.045,6.6,18.6,6.6,18.6,201.5,2,11.2,6.4,19.5,25.0,7.7,58.7,46.3,24.8,66.7,4361.2,768.9,6238.5,2,0.003,0.835,0.161,0.911,0.776,11.1,0.00,1,846,113
6886,BossWin,AllPlayerDeath,18.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,68,0.97,0.00,0.00,4,4,0,1,36.384,12.0,18.3,12.2,18.3,210.3,2,12.5,4.9,17.2,44.9,8.1,71.9,63.8,19.9,81.0,6096.4,4064.7,6856.1,2,0.000,0.885,0.115,0.920,0.807,26.0,0.00,0,843,84
6966,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,102,662,0.67,0.98,0.68,2,18,1,5,43.647,-1.0,86.1,-1.0,-1.0,1069.9,3,56.2,9.8,77.7,29.8,4.2,64.1,77.8,22.6,102.6,17158.7,18046.8,15226.6,4,0.000,0.914,0.085,0.949,0.327,27.9,0.00,2,4273,471
6994,BossWin,AllPlayerDeath,24.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,482,0.76,0.00,0.00,4,7,1,4,9.079,12.2,24.3,12.2,24.3,271.7,2,46.8,7.3,75.5,27.8,9.9,58.6,68.8,19.9,89.2,10830.6,2679.1,13471.0,3,0.002,0.862,0.136,0.853,0.979,19.7,0.00,0,1035,168
7061,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,98,1248,0.38,0.67,1.00,2,17,9,2,37.045,-1.0,8.7,-1.0,-1.0,1080.6,3,25.8,7.0,75.5,51.7,5.0,92.6,70.8,33.8,105.9,18859.2,19619.7,17530.3,2,0.000,0.923,0.077,0.951,0.340,24.0,0.00,1,4282,280
7074,BossLose,Timeout,90.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,77,370,0.81,1.00,0.74,1,30,1,2,25.529,-1.0,88.7,-1.0,-1.0,1090.5,3,59.4,14.1,81.9,28.4,4.5,36.8,78.0,24.8,105.1,26289.9,17951.9,23932.8,8,0.000,0.932,0.068,0.963,0.925,29.9,0.00,0,4336,472
7082,BossWin,AllPlayerDeath,15.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,196,0.90,0.00,0.00,4,4,1,2,9.602,6.6,15.0,6.6,15.0,163.8,2,13.1,8.2,19.5,27.8,5.3,61.9,49.7,24.8,70.0,3857.2,1628.6,3058.7,2,0.000,0.840,0.160,0.879,0.959,10.1,0.00,1,660,89
7098,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,1,856,0.57,1.00,1.00,0,16,7,6,6.715,-1.0,-1.0,-1.0,-1.0,1068.9,3,37.7,5.4,73.8,37.4,5.7,80.7,67.1,33.8,99.9,26037.1,19816.5,23997.5,10,0.000,0.913,0.087,0.883,0.164,20.4,0.00,0,3975,484
7132,BossLose,Timeout,90.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,119,370,0.81,1.00,0.60,2,26,0,3,6.950,-1.0,-1.0,-1.0,-1.0,1095.9,3,59.0,14.1,78.5,29.3,8.4,37.4,78.4,24.8,104.3,26033.8,17857.8,23551.1,1,0.000,0.936,0.063,0.982,0.893,30.4,0.00,0,4419,467
7159,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,24,615,0.69,1.00,0.92,0,9,6,0,36.737,-1.0,8.9,-1.0,-1.0,1082.7,3,30.2,5.9,77.1,51.2,4.6,108.6,72.3,28.5,131.8,28427.3,24322.3,23201.1,2,0.000,0.925,0.074,0.937,0.166,29.7,0.00,0,4216,299
7307,BossLose,Timeout,90.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,264,642,0.68,1.00,0.12,5,30,1,6,8.562,-1.0,-1.0,-1.0,-1.0,1090.2,3,62.5,11.6,79.6,26.3,5.3,37.4,79.4,22.6,105.5,25621.8,17578.0,23901.8,2,0.001,0.932,0.068,0.979,0.948,29.0,0.00,4,4406,471
7311,BossLose,BossDeath,75.9,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,64,2000,0.00,0.99,0.80,1,15,2,15,29.597,11.2,-1.0,-1.0,-1.0,857.5,3,54.8,4.8,73.0,25.2,5.1,59.6,75.8,22.6,99.2,20570.8,17918.6,20818.3,4,0.001,0.869,0.130,0.910,0.477,27.9,0.00,1,3453,609
7352,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,50,526,0.74,1.00,0.83,0,12,10,0,34.263,-1.0,8.4,-1.0,-1.0,1067.3,3,25.4,5.7,68.3,49.0,4.9,82.5,65.3,22.6,92.7,24803.9,20514.9,23327.6,3,0.000,0.912,0.088,0.907,0.000,24.0,0.00,0,4081,273
7451,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,3,904,0.55,1.00,0.99,0,15,6,2,42.497,-1.0,8.1,-1.0,-1.0,1076.4,3,28.1,5.6,63.0,55.4,4.6,80.1,73.7,24.8,103.3,27842.0,23973.7,20209.5,2,0.001,0.920,0.080,0.930,0.160,25.8,0.00,0,4188,267
7473,BossWin,AllPlayerDeath,18.4,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,344,0.83,0.00,0.00,5,5,3,1,6.858,18.4,6.1,18.4,6.1,191.1,2,21.3,5.4,62.2,25.4,10.6,43.4,46.4,22.6,69.0,4153.7,6295.6,154.6,4,0.003,0.801,0.196,0.777,0.965,12.6,0.00,1,714,126
7483,BossWin,AllPlayerDeath,24.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,344,0.83,0.00,0.00,4,5,2,3,6.588,24.6,18.2,24.6,18.2,269.1,2,23.7,7.0,56.5,37.6,6.2,69.9,57.3,22.6,76.2,5485.3,6027.2,4999.6,4,0.002,0.843,0.155,0.827,0.603,16.5,0.00,2,1016,160
7520,BossWin,AllPlayerDeath,15.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,219,0.89,0.00,0.00,4,4,1,1,8.998,6.6,15.2,6.6,15.2,161.2,2,14.6,9.8,19.5,27.2,6.7,57.4,46.2,24.8,69.0,3722.8,608.9,3972.6,2,0.004,0.818,0.178,0.887,0.951,11.8,0.00,1,673,100
7548,BossWin,AllPlayerDeath,18.5,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,194,0.90,0.00,0.00,5,5,1,4,11.313,6.5,18.5,6.5,18.5,202.8,2,16.3,12.0,20.1,24.7,5.3,59.4,48.7,24.8,72.7,4553.8,757.6,6447.0,2,0.000,0.843,0.157,0.905,0.967,12.9,0.00,2,838,104
7611,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,20,798,0.60,1.00,0.93,0,3,7,2,32.672,-1.0,15.7,-1.0,-1.0,1076.9,3,25.7,7.3,53.7,50.4,5.0,78.7,70.6,24.8,102.7,23985.3,19384.2,23396.3,3,0.001,0.920,0.079,0.954,0.000,33.1,0.00,0,4294,311
7625,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,0,196,0.90,1.00,1.00,0,15,0,3,10.635,-1.0,-1.0,-1.0,-1.0,1093.8,3,61.8,14.1,79.8,29.5,6.8,36.7,81.8,24.8,106.5,15728.9,15158.0,14925.0,1,0.001,0.935,0.064,0.989,0.000,32.9,0.00,0,4452,434
7646,BossWin,AllPlayerDeath,15.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,302,0.85,0.00,0.00,4,4,2,1,4.799,12.2,15.1,12.2,15.1,155.7,2,37.8,5.2,67.4,28.4,5.8,66.6,59.3,22.6,72.9,2507.0,1357.9,4036.4,4,0.000,0.795,0.205,0.747,0.979,11.5,0.00,0,565,122
7656,BossWin,AllPlayerDeath,18.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,309,0.85,0.00,0.00,4,4,1,2,5.772,12.0,18.3,12.0,18.3,215.5,2,15.1,11.8,20.0,43.9,8.1,68.5,64.4,19.9,79.7,6589.4,5818.5,4648.1,2,0.000,0.907,0.093,0.917,0.818,14.8,0.00,0,840,81
7943,BossWin,AllPlayerDeath,56.4,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,1246,0.38,0.00,0.00,7,9,6,8,11.124,35.2,56.4,35.2,56.4,617.5,3,16.7,5.0,47.3,37.9,5.2,72.6,60.5,22.1,76.6,21930.6,21632.9,15267.6,2,0.003,0.843,0.154,0.895,0.084,21.8,0.00,3,2525,378
8073,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,401,1822,0.09,0.00,0.66,6,15,11,12,9.558,80.3,-1.0,80.3,-1.0,1020.0,3,36.4,5.0,84.3,32.7,5.2,61.3,62.5,19.9,99.8,22925.4,22699.0,23873.1,9,0.003,0.872,0.126,0.863,0.276,18.2,0.00,4,3884,730
8232,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,279,0.86,0.00,0.00,5,5,2,1,7.810,18.1,12.1,18.1,12.1,205.4,2,50.6,8.2,81.8,12.7,7.1,17.0,70.3,19.9,89.8,5727.2,8616.1,3673.5,2,0.002,0.876,0.122,0.873,0.989,16.0,0.00,3,788,67
8291,BossWin,AllPlayerDeath,30.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,149,0.93,0.00,0.00,7,7,2,2,8.934,16.4,30.1,16.4,30.1,338.0,3,18.0,5.9,29.9,36.5,6.4,77.1,67.0,33.8,99.0,9342.4,3354.3,13207.9,2,0.008,0.866,0.126,0.931,0.955,13.2,0.00,4,1399,185
8352,BossWin,AllPlayerDeath,24.8,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,128,0.94,0.00,0.00,5,7,1,1,30.156,24.8,21.5,24.8,23.1,278.2,2,30.5,10.4,65.0,41.0,4.7,75.4,68.8,19.9,89.7,6511.8,4662.9,6553.6,3,0.002,0.864,0.133,0.795,0.966,21.6,0.00,0,985,158
8370,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,2,739,0.63,0.99,1.00,0,24,2,4,14.565,-1.0,-1.0,-1.0,-1.0,1075.4,3,55.8,9.2,78.8,27.7,5.3,36.3,75.1,24.8,101.2,24653.4,17842.4,23985.7,3,0.002,0.919,0.079,0.919,0.964,29.1,0.00,0,4137,566
8377,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,84,772,0.61,0.73,0.99,1,13,10,1,35.234,-1.0,7.4,-1.0,-1.0,1081.9,3,25.3,6.1,64.0,56.0,4.9,78.6,73.6,24.8,101.1,18469.0,19497.5,17798.1,2,0.000,0.924,0.076,0.966,0.000,24.4,0.00,0,4350,273
8546,BossWin,AllPlayerDeath,18.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,355,0.82,0.00,0.00,5,5,1,3,6.507,12.1,18.2,12.1,18.2,211.6,2,16.0,8.3,22.4,51.0,8.1,79.4,71.4,19.9,90.3,5321.8,3630.9,6296.1,2,0.000,0.896,0.104,0.900,0.971,16.2,0.00,1,820,78
8558,BossWin,AllPlayerDeath,15.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,74,0.96,0.00,0.00,4,4,1,1,9.916,15.6,6.3,15.6,6.3,171.6,2,27.6,9.1,56.7,10.3,7.2,15.1,41.8,22.1,61.8,5438.0,8007.5,899.4,1,0.015,0.850,0.135,0.929,0.949,11.6,0.00,1,723,61
8801,BossWin,AllPlayerDeath,30.4,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,704,0.65,0.00,0.00,7,7,4,2,9.157,20.3,30.4,20.3,30.4,339.3,3,12.1,5.9,18.1,40.7,10.2,69.7,57.0,22.6,76.2,9874.8,5307.2,8870.0,3,0.005,0.860,0.135,0.907,0.917,14.7,0.00,3,1378,143
8846,BossWin,AllPlayerDeath,15.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,225,0.89,0.00,0.00,4,4,1,1,3.890,15.2,12.1,15.2,12.1,154.4,2,21.8,10.6,45.8,38.8,7.9,61.0,54.6,22.6,74.4,2354.7,2865.9,1772.3,4,0.000,0.783,0.217,0.739,0.979,15.1,0.00,1,562,119
8951,BossWin,AllPlayerDeath,24.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,446,0.78,0.00,0.00,5,6,3,2,7.668,24.2,18.0,24.2,18.0,262.3,2,29.5,7.1,58.7,31.4,6.7,65.0,58.4,22.6,73.6,5059.3,6167.9,3669.4,4,0.004,0.835,0.161,0.851,0.949,12.6,0.00,0,1030,141
9086,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,4,208,0.90,0.99,1.00,0,13,1,5,14.469,-1.0,-1.0,-1.0,-1.0,1081.4,3,51.3,7.3,82.5,29.6,5.4,69.4,72.6,4.5,106.3,25445.5,19706.8,23991.3,5,0.000,0.924,0.076,0.872,0.000,28.9,0.00,0,3923,660
9177,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,127,0.94,0.00,0.00,4,4,0,1,11.045,12.1,18.1,12.1,18.1,208.0,2,14.0,6.0,18.4,49.7,5.0,81.2,70.9,19.9,90.3,6346.7,4604.1,6502.1,2,0.002,0.887,0.111,0.869,0.827,10.8,0.00,0,785,75
9249,BossWin,AllPlayerDeath,18.4,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,187,0.91,0.00,0.00,5,5,1,1,10.248,12.4,18.4,12.4,18.4,198.9,2,53.9,9.1,79.8,17.7,6.2,51.7,68.6,19.9,86.4,5002.8,2773.8,4143.1,3,0.002,0.834,0.163,0.818,0.940,12.0,0.00,2,751,154
9353,BossWin,AllPlayerDeath,12.8,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,302,0.85,0.00,0.00,3,3,1,1,8.205,12.8,6.8,12.8,6.8,137.8,1,36.3,6.7,63.0,9.5,6.7,15.2,52.7,29.0,67.1,2543.7,3280.4,1531.4,2,0.006,0.830,0.164,0.873,0.939,11.5,0.00,1,559,42
9364,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,148,722,0.64,0.95,0.55,2,23,0,10,19.708,-1.0,90.0,-1.0,-1.0,1080.3,3,54.4,8.1,76.9,27.7,5.0,66.9,75.6,21.5,101.4,24823.5,19910.4,23993.4,10,0.001,0.923,0.076,0.922,0.910,26.4,0.00,2,4149,600
9495,BossWin,AllPlayerDeath,18.8,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,310,0.85,0.00,0.00,5,5,2,1,8.297,18.8,6.8,18.8,6.8,202.8,2,26.8,7.5,61.2,15.5,11.4,19.5,49.9,24.8,73.3,5066.7,6301.3,957.6,2,0.007,0.832,0.161,0.846,0.952,14.4,0.00,2,794,65
9604,BossWin,AllPlayerDeath,18.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,383,0.81,0.00,0.00,5,5,1,3,9.295,6.6,18.6,6.6,18.6,204.1,2,15.5,11.3,19.5,25.1,7.8,58.5,48.5,24.8,72.0,4539.9,772.1,6391.0,2,0.001,0.843,0.156,0.900,0.959,12.7,0.00,1,839,121
9733,BossWin,AllPlayerDeath,18.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,287,0.86,0.00,0.00,4,5,1,2,11.844,12.2,18.2,12.2,18.2,208.0,2,15.3,6.0,20.5,50.2,5.1,81.1,72.3,19.9,91.9,5856.6,4095.8,6486.6,2,0.008,0.882,0.110,0.877,0.983,12.0,0.00,0,796,80
9879,BossWin,AllPlayerDeath,30.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,383,0.81,0.00,0.00,6,8,1,4,8.949,30.3,22.6,30.3,22.6,344.5,3,34.7,12.1,58.4,32.8,7.7,75.0,66.1,33.8,97.5,6407.4,7488.9,10663.4,3,0.003,0.875,0.122,0.840,0.872,15.1,0.00,2,1273,210
9922,BossLose,BossDeath,45.8,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,305,2000,0.00,0.42,0.56,5,10,13,5,35.937,-1.0,41.0,-1.0,-1.0,502.8,3,20.9,5.2,77.4,46.4,4.9,68.5,64.8,29.0,84.4,16194.3,19649.6,13734.9,5,0.001,0.844,0.155,0.854,0.812,12.4,0.00,3,1958,263
10033,BossWin,AllPlayerDeath,18.5,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,260,0.87,0.00,0.00,5,5,1,3,8.941,6.5,18.5,6.5,18.5,202.8,2,10.9,6.3,19.3,26.2,9.3,59.9,46.9,24.8,67.0,4263.8,834.6,6168.8,2,0.001,0.843,0.156,0.914,0.948,12.1,0.00,2,847,113
10211,BossWin,AllPlayerDeath,22.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,240,0.88,0.00,0.00,5,5,2,1,8.879,15.7,22.0,15.7,22.0,240.5,2,20.5,6.8,48.2,47.6,6.4,77.7,69.8,22.6,87.2,7386.6,3435.1,7248.8,4,0.002,0.843,0.155,0.832,0.954,13.1,0.00,0,913,132
10307,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,174,292,0.85,0.47,0.95,4,26,7,1,40.078,-1.0,7.7,-1.0,-1.0,1071.2,3,26.9,5.9,62.2,53.6,4.9,79.7,70.2,24.8,96.3,24350.1,21135.0,19371.3,2,0.001,0.915,0.084,0.885,0.902,26.2,0.00,3,3983,273
10380,BossWin,AllPlayerDeath,15.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,67,0.97,0.00,0.00,4,4,1,1,10.998,15.1,6.2,15.1,6.2,169.0,2,27.7,6.3,55.5,9.1,6.1,15.1,40.5,22.1,60.1,5126.8,7108.0,1032.0,1,0.004,0.863,0.133,0.927,0.984,10.8,0.00,1,699,48
10420,BossLose,Timeout,90.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,50,627,0.69,0.94,0.90,2,13,6,3,28.625,-1.0,29.9,-1.0,-1.0,1056.4,3,26.5,6.2,58.8,60.9,4.9,107.4,76.2,22.6,117.3,19774.8,18536.6,18383.2,5,0.001,0.903,0.097,0.902,0.000,30.4,0.00,1,4062,332
10445,BossWin,AllPlayerDeath,42.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,547,0.73,0.00,0.00,6,9,4,5,8.385,30.1,42.1,30.1,42.1,452.4,3,16.0,5.8,28.7,47.9,9.9,76.6,66.4,22.6,94.6,14030.5,9767.2,11736.3,3,0.001,0.827,0.171,0.894,0.352,19.2,0.00,1,1880,220
