Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
450,BossLose,BossDeath,62.1,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,11,17,6,1.896,-1.0,-1.0,-1.0,-1.0,295.5,3,27.3,10.8,41.2,34.7,11.1,51.9,59.3,19.9,83.5,5332.1,7016.7,13392.7,39,0.001,0.952,0.047,0.689,0.529,25.2,0.00,0,2138,913
451,BossLose,BossDeath,64.1,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,9,4,18,-1.083,-1.0,-1.0,-1.0,-1.0,296.7,3,35.4,12.8,61.0,28.2,17.6,33.9,50.4,20.1,76.5,2477.6,6013.6,3891.4,34,0.000,0.925,0.075,0.656,0.404,28.3,0.00,0,2104,1018
452,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,11,1208,0.40,0.96,1.00,0,9,2,18,2.542,-1.0,-1.0,-1.0,-1.0,412.8,3,32.4,18.0,46.0,28.3,12.6,35.7,55.6,22.1,70.9,2389.1,10156.3,4167.1,68,0.001,0.927,0.072,0.744,0.000,28.1,0.00,0,3311,1006
453,BossLose,BossDeath,70.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,368,2000,0.00,0.00,0.77,6,18,12,14,2.424,47.1,-1.0,47.1,-1.0,330.3,3,27.8,9.9,44.6,31.4,11.8,44.6,53.9,19.9,77.6,9184.2,8167.0,20187.6,24,0.001,0.944,0.056,0.723,0.989,27.6,0.00,5,2531,1614
454,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,1780,0.11,1.00,1.00,0,27,3,16,-0.893,-1.0,-1.0,-1.0,-1.0,409.9,3,34.4,13.1,50.0,28.7,14.1,46.4,56.3,29.0,80.7,3432.3,10581.1,6327.5,49,0.000,0.921,0.079,0.732,0.800,26.6,0.00,0,3260,1357
455,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,243,986,0.51,0.46,0.73,4,30,2,14,-0.791,-1.0,-1.0,-1.0,-1.0,413.0,3,35.3,14.2,52.2,28.0,11.1,35.1,52.7,29.0,76.6,2277.4,5124.3,5225.8,41,0.000,0.928,0.072,0.700,0.958,26.7,0.00,2,3115,1423
456,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,148,1675,0.16,1.00,0.51,2,21,1,21,0.803,-1.0,-1.0,-1.0,-1.0,415.1,3,34.4,14.1,54.8,26.9,8.0,36.4,48.2,24.8,72.8,6144.4,8377.3,7221.9,29,0.000,0.933,0.067,0.699,0.514,25.6,0.00,2,3113,1502
457,BossLose,BossDeath,73.3,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,13,2000,0.00,0.96,1.00,0,15,5,16,-2.437,-1.0,-1.0,-1.0,-1.0,333.7,3,33.0,13.1,50.8,28.7,11.0,40.0,53.8,19.9,73.9,2264.5,7271.0,5507.8,74,0.001,0.911,0.089,0.618,0.566,26.7,0.00,0,2264,1233
458,BossLose,BossDeath,56.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,421,2000,0.00,0.00,0.60,5,13,10,10,2.431,55.2,-1.0,55.2,-1.0,260.0,3,27.9,12.9,41.4,32.6,10.8,47.9,58.3,19.9,80.6,3796.1,6063.2,12286.8,30,0.001,0.929,0.070,0.614,0.832,24.6,0.00,3,1720,877
459,BossLose,BossDeath,73.4,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,230,2000,0.00,1.00,0.23,4,18,3,20,-0.771,-1.0,-1.0,-1.0,-1.0,337.1,3,34.0,17.3,51.6,28.5,14.1,34.6,52.3,24.8,75.1,2088.1,6419.6,4538.8,42,0.001,0.919,0.080,0.618,0.699,26.2,0.00,2,2268,1369
460,BossLose,BossDeath,70.8,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,69,2000,0.00,0.77,1.00,1,20,4,18,1.403,-1.0,-1.0,-1.0,-1.0,327.8,3,34.7,11.0,52.8,28.8,13.2,38.0,57.8,19.9,84.4,2565.9,8405.2,5248.2,49,0.001,0.925,0.073,0.740,0.962,28.3,0.00,0,2621,848
461,BossLose,BossDeath,85.2,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,10,2000,0.00,1.00,0.97,0,16,1,24,3.462,-1.0,-1.0,-1.0,-1.0,395.9,3,35.3,17.6,51.1,28.4,12.5,33.9,53.1,22.1,72.7,2408.1,7016.3,4419.0,47,0.000,0.929,0.070,0.716,0.310,27.5,0.00,0,3049,1215
462,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,45,1692,0.15,0.85,1.00,1,27,5,17,-1.610,-1.0,-1.0,-1.0,-1.0,409.5,3,32.7,11.3,56.4,29.3,19.5,36.0,58.2,33.8,76.4,2325.9,11242.7,5022.9,93,0.000,0.920,0.080,0.637,0.975,27.6,0.00,0,2836,1125
463,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,113,1624,0.19,0.93,0.69,1,24,14,10,12.636,71.8,-1.0,-1.0,-1.0,411.1,3,30.9,2.3,60.4,29.4,8.8,43.1,55.2,17.8,88.9,6209.0,15379.9,8853.7,75,0.000,0.924,0.076,0.703,0.994,27.7,0.00,0,3131,910
464,BossLose,BossDeath,67.5,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,214,2000,0.00,0.34,0.94,2,13,14,6,3.172,-1.0,-1.0,-1.0,-1.0,315.3,3,28.3,14.2,40.4,35.1,11.4,50.1,57.5,33.8,82.1,4071.4,8227.1,9792.2,53,0.001,0.934,0.065,0.758,0.362,26.9,0.00,2,2561,828
465,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,437,1642,0.18,0.00,0.54,4,24,8,19,4.716,50.7,-1.0,50.7,-1.0,404.9,3,29.3,14.7,40.6,30.8,14.1,48.6,56.4,24.8,74.9,7482.0,4928.2,11974.3,50,0.000,0.910,0.090,0.756,0.982,25.7,0.00,3,3367,1140
466,BossLose,BossDeath,73.4,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,14,2000,0.00,0.95,1.00,0,10,9,16,5.878,34.5,-1.0,-1.0,-1.0,336.6,3,32.2,3.1,58.9,31.1,10.8,48.4,54.8,17.2,84.9,3693.3,7040.2,8764.4,22,0.000,0.917,0.083,0.873,0.244,29.2,0.00,0,3204,539
467,BossLose,BossDeath,73.5,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,26,2000,0.00,0.91,1.00,0,18,3,17,-1.424,-1.0,-1.0,-1.0,-1.0,340.5,3,32.9,14.1,48.6,28.3,12.0,34.5,55.9,29.0,76.9,2883.6,9888.1,5115.2,73,0.001,0.927,0.072,0.639,0.855,27.9,0.00,0,2347,1077
468,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,1605,0.20,1.00,1.00,0,14,4,23,0.337,-1.0,-1.0,-1.0,-1.0,412.3,3,35.2,11.2,56.3,28.7,19.5,38.2,56.1,30.5,76.3,2783.4,9823.4,4831.2,49,0.001,0.926,0.073,0.737,0.175,27.1,0.00,0,3282,1248
469,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,308,1452,0.27,0.08,0.89,5,19,22,5,1.269,-1.0,-1.0,-1.0,-1.0,420.4,3,26.8,5.3,41.0,32.3,11.2,48.0,54.2,22.5,82.7,5635.7,8272.5,14033.8,41,0.000,0.945,0.055,0.692,0.196,26.2,0.00,1,3078,1190
470,BossLose,BossDeath,80.2,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,351,2000,0.00,0.49,0.34,3,15,5,18,2.623,-1.0,-1.0,-1.0,-1.0,370.7,3,34.9,13.2,56.5,27.9,8.2,38.4,50.9,21.5,84.9,4353.0,7397.1,7378.1,37,0.000,0.925,0.075,0.693,0.464,25.6,0.00,3,2777,1390
471,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,142,1480,0.26,0.71,0.82,2,21,17,6,0.245,-1.0,-1.0,-1.0,-1.0,411.3,3,29.5,14.8,41.7,32.2,10.7,50.4,57.8,33.8,78.1,3963.7,8491.5,10284.6,91,0.001,0.924,0.075,0.581,0.544,28.4,0.00,1,2585,1388
472,BossLose,BossDeath,76.2,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,115,2000,0.00,0.71,0.91,1,18,8,13,1.128,-1.0,-1.0,-1.0,-1.0,356.0,3,32.2,19.4,51.1,30.1,11.5,46.5,54.7,22.1,75.1,3567.9,9579.5,5988.3,49,0.001,0.934,0.066,0.744,0.536,28.7,0.00,1,2837,862
473,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,67,1427,0.29,0.78,1.00,1,17,16,7,13.707,53.1,-1.0,-1.0,-1.0,407.0,3,25.7,4.7,40.3,30.2,7.7,51.7,51.6,12.8,87.6,11084.0,10652.6,17493.5,24,0.000,0.915,0.085,0.808,0.036,26.6,0.00,1,3598,1110
474,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,20,1732,0.13,0.93,1.00,0,26,6,23,-0.850,-1.0,-1.0,-1.0,-1.0,412.2,3,33.2,14.1,48.5,28.9,12.6,33.8,56.2,29.0,76.6,2623.2,10078.0,5650.6,63,0.001,0.926,0.073,0.678,0.660,27.6,0.00,0,3018,1209
475,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,25,1199,0.40,0.92,1.00,1,19,6,15,-0.571,-1.0,-1.0,-1.0,-1.0,409.3,3,33.3,11.8,53.8,29.0,19.3,41.5,55.9,33.8,76.9,2401.3,11301.0,4672.0,81,0.001,0.920,0.080,0.688,0.163,26.8,0.00,1,3062,1183
476,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,1687,0.16,1.00,1.00,0,23,5,18,0.923,-1.0,-1.0,-1.0,-1.0,411.4,3,33.6,14.1,50.2,28.3,12.7,35.3,55.6,28.3,74.5,3559.1,9865.1,6653.9,70,0.000,0.924,0.075,0.687,0.486,27.2,0.00,0,3059,1332
477,BossLose,BossDeath,83.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,16,19,4,2.599,-1.0,-1.0,-1.0,-1.0,393.4,3,28.2,10.9,42.1,34.6,19.4,51.3,58.9,22.1,85.8,5657.6,8668.3,13839.5,48,0.000,0.948,0.052,0.693,0.367,27.3,0.00,0,2877,1101
478,BossLose,BossDeath,72.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,218,2000,0.00,0.64,0.64,2,15,17,4,2.775,-1.0,-1.0,-1.0,-1.0,334.9,3,28.7,11.4,40.0,34.0,10.6,50.2,56.0,30.9,76.4,5324.6,8639.1,10349.3,35,0.000,0.930,0.069,0.763,0.385,27.7,0.00,0,2745,822
479,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,6,1673,0.16,1.00,0.98,0,15,3,16,0.516,-1.0,-1.0,-1.0,-1.0,415.0,3,34.3,5.4,56.9,28.0,10.9,34.1,53.4,22.1,77.7,3597.1,9246.9,5643.8,61,0.000,0.932,0.067,0.696,0.275,28.7,0.00,0,3096,1411
480,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,17,1586,0.21,1.00,0.94,0,17,21,7,3.267,-1.0,-1.0,-1.0,-1.0,417.5,3,28.8,12.9,41.1,34.2,10.6,49.7,56.9,22.6,79.8,5265.0,8868.9,12202.9,63,0.000,0.938,0.062,0.758,0.237,27.7,0.00,0,3372,911
481,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,236,1573,0.21,0.98,0.23,4,20,2,26,1.770,-1.0,-1.0,-1.0,-1.0,413.7,3,35.0,11.0,58.8,28.5,19.5,33.6,53.0,33.8,77.7,3764.7,10351.1,6475.6,39,0.001,0.929,0.070,0.667,0.345,26.1,0.00,3,2967,1525
482,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,26,776,0.61,0.91,1.00,0,24,2,13,-1.349,-1.0,-1.0,-1.0,-1.0,403.8,3,33.1,14.2,47.6,28.4,11.3,35.2,54.2,22.6,69.5,1536.6,8381.1,4593.3,71,0.001,0.907,0.092,0.660,0.981,27.1,0.00,0,2938,1264
483,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,239,1776,0.11,0.20,1.00,4,18,24,9,-0.262,-1.0,-1.0,-1.0,-1.0,422.4,3,28.4,9.8,41.0,33.6,14.2,49.0,58.4,29.0,83.7,4332.2,6848.7,11128.6,55,0.000,0.949,0.051,0.639,0.485,27.0,0.00,3,2844,1507
484,BossLose,BossDeath,85.4,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,305,2000,0.00,0.92,0.06,6,21,5,17,2.815,-1.0,-1.0,-1.0,-1.0,394.6,3,33.5,11.0,56.0,29.4,19.5,44.1,57.7,33.8,77.8,2570.9,9850.2,5149.5,49,0.000,0.924,0.076,0.631,0.617,27.0,0.00,3,2696,1203
485,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,364,1595,0.20,0.79,0.00,6,22,3,20,0.829,-1.0,88.2,-1.0,88.2,411.3,3,35.2,14.1,53.1,28.6,17.6,36.3,56.2,24.8,80.6,3197.2,7983.1,4769.9,68,0.001,0.924,0.075,0.699,0.658,26.6,0.00,0,3112,1354
486,BossWin,AllPlayerDeath,66.5,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,600,1912,0.04,0.00,0.00,7,22,13,5,9.720,60.5,66.5,60.5,66.5,311.5,3,27.7,11.4,41.2,33.9,15.0,51.5,57.7,22.1,82.5,5812.0,7317.3,8399.5,45,0.001,0.938,0.062,0.775,0.974,24.8,0.00,3,2574,781
487,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,25,1568,0.22,0.98,0.94,0,18,16,5,1.937,-1.0,-1.0,-1.0,-1.0,408.7,3,30.5,11.7,48.3,31.8,5.1,50.5,53.0,19.9,81.4,5529.5,13098.9,8189.6,58,0.001,0.918,0.081,0.707,0.368,25.7,0.00,0,3145,1288
488,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,68,1492,0.25,0.77,1.00,1,18,9,17,0.643,-1.0,-1.0,-1.0,-1.0,413.8,3,33.0,13.5,52.7,28.1,6.3,45.5,55.3,19.9,80.4,10280.2,15267.3,15136.8,42,0.001,0.930,0.070,0.710,0.372,25.5,0.00,0,3161,2073
489,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,186,1668,0.17,0.40,0.98,1,27,2,15,1.408,-1.0,-1.0,-1.0,-1.0,407.4,3,33.9,12.2,49.2,29.0,16.8,44.3,53.1,22.1,73.3,2444.8,5410.1,6238.1,68,0.000,0.915,0.084,0.717,0.803,25.9,0.00,1,3192,1211
490,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,80,1638,0.18,0.73,1.00,1,30,3,25,-1.647,-1.0,-1.0,-1.0,-1.0,413.5,3,34.7,14.1,50.7,28.5,18.6,33.2,51.8,24.8,71.3,4320.7,8302.3,5830.9,49,0.000,0.929,0.071,0.674,0.965,27.2,0.00,1,2999,1479
491,BossLose,BossDeath,79.9,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,160,2000,0.00,0.47,1.00,1,24,5,20,0.350,-1.0,-1.0,-1.0,-1.0,370.6,3,35.2,10.5,58.8,28.7,19.5,34.2,54.8,33.8,75.4,3522.7,10152.1,5835.6,30,0.000,0.927,0.073,0.699,0.740,28.6,0.00,0,2793,1245
492,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,385,1576,0.21,0.72,0.00,2,17,11,8,1.945,-1.0,55.5,-1.0,55.5,400.8,3,29.6,6.4,43.7,28.2,10.2,43.7,53.7,18.8,73.7,4048.4,7700.0,6020.2,49,0.001,0.900,0.099,0.774,0.238,27.8,0.00,1,3443,663
493,BossLose,BossDeath,87.5,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,250,2000,0.00,0.92,0.25,4,25,3,22,2.698,-1.0,-1.0,-1.0,-1.0,406.9,3,34.9,14.1,49.9,28.6,12.8,35.5,57.5,29.0,74.9,3060.1,11072.5,3827.5,50,0.000,0.930,0.070,0.689,0.973,27.7,0.00,3,3016,1230
494,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,1986,0.01,1.00,1.00,1,18,4,18,3.487,-1.0,-1.0,-1.0,-1.0,415.0,3,34.5,11.0,51.0,28.4,13.2,35.5,58.1,19.9,76.6,2779.2,10492.2,4597.6,54,0.000,0.932,0.067,0.731,0.620,26.8,0.00,0,3252,1271
495,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,1833,0.08,1.00,1.00,1,16,7,19,0.951,-1.0,-1.0,-1.0,-1.0,413.6,3,32.7,14.2,48.8,28.5,12.3,34.6,56.5,29.0,75.6,1915.8,9941.2,4065.1,75,0.000,0.929,0.071,0.673,0.424,27.1,0.00,1,2997,1297
496,BossLose,BossDeath,69.8,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,6,2000,0.00,0.98,1.00,0,16,3,19,-4.372,-1.0,-1.0,-1.0,-1.0,320.2,3,34.8,16.4,54.1,28.6,14.1,39.0,52.2,24.8,73.9,2719.8,7313.8,5511.2,36,0.001,0.917,0.082,0.637,0.462,26.2,0.00,0,2224,1212
497,BossLose,BossDeath,78.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,85,2000,0.00,1.00,0.72,2,19,4,20,1.880,-1.0,-1.0,-1.0,-1.0,360.7,3,33.1,10.7,55.7,28.7,13.1,36.4,55.4,19.9,85.5,3085.0,10394.8,4989.4,58,0.001,0.925,0.074,0.663,0.659,26.8,0.00,1,2585,1088
498,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,381,1985,0.01,0.73,0.00,4,31,5,15,0.377,-1.0,81.7,-1.0,81.7,406.5,3,34.1,14.2,54.6,28.1,15.4,33.4,51.6,28.8,84.0,2665.5,8367.4,4293.4,46,0.001,0.913,0.086,0.701,0.982,26.2,0.00,2,3121,1308
499,BossLose,BossDeath,88.7,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,409,2000,0.00,0.60,0.04,6,25,4,24,6.247,-1.0,-1.0,-1.0,-1.0,410.0,3,35.7,10.7,53.8,29.3,19.5,41.2,57.6,33.8,77.1,2478.3,8650.4,4195.3,58,0.000,0.924,0.076,0.740,0.977,26.9,0.00,3,3283,1188
500,BossWin,AllPlayerDeath,88.8,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,600,1619,0.19,0.00,0.00,10,21,9,11,10.204,48.7,88.8,48.7,88.8,408.5,3,28.7,15.5,41.3,31.1,7.8,50.2,57.0,24.8,78.8,6954.5,8371.2,11306.8,30,0.000,0.920,0.080,0.767,0.620,26.6,0.00,6,3407,1088
501,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,1746,0.13,1.00,1.00,1,31,5,19,-2.682,-1.0,-1.0,-1.0,-1.0,411.2,3,32.2,14.2,49.0,28.6,12.4,34.9,56.2,29.0,76.3,2490.7,11688.0,5180.5,70,0.001,0.924,0.075,0.584,0.975,27.7,0.00,1,2598,1181
502,BossLose,BossDeath,64.3,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,489,2000,0.00,0.00,0.37,8,18,9,12,3.380,39.1,-1.0,39.1,-1.0,291.1,3,29.0,12.4,41.8,32.8,14.1,49.9,60.6,29.0,84.3,4439.6,5386.6,10062.4,24,0.001,0.906,0.093,0.764,0.979,26.8,0.00,3,2454,745
503,BossLose,BossDeath,61.9,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,148,2000,0.00,0.54,0.97,2,16,19,8,-0.151,-1.0,-1.0,-1.0,-1.0,282.9,3,29.1,12.3,41.2,33.6,14.1,49.6,58.5,29.0,84.7,3705.9,7317.5,7866.5,69,0.001,0.915,0.084,0.698,0.774,27.2,0.00,2,2158,885
504,BossLose,BossDeath,85.5,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,10,2000,0.00,0.97,1.00,0,21,4,16,-1.924,-1.0,-1.0,-1.0,-1.0,397.3,3,34.0,14.3,58.9,27.8,11.0,34.1,50.8,22.1,83.3,3006.5,7072.7,4666.0,30,0.000,0.930,0.070,0.688,0.407,25.7,0.00,0,2939,1386
505,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,387,1691,0.15,0.00,0.71,6,25,17,7,0.593,84.2,-1.0,84.2,-1.0,416.4,3,28.9,12.5,41.8,33.0,11.2,48.2,59.6,19.9,83.6,4240.0,7649.4,13731.9,46,0.000,0.936,0.064,0.580,0.569,26.9,0.00,2,2581,1545
506,BossLose,BossDeath,73.1,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,431,2000,0.00,0.00,0.56,7,22,9,13,7.320,40.3,-1.0,40.3,-1.0,341.7,3,27.3,10.1,40.0,31.8,19.4,50.6,53.1,22.1,70.5,5089.6,5575.2,8973.6,37,0.000,0.935,0.064,0.812,0.985,25.9,0.00,4,2967,740
507,BossLose,BossDeath,61.7,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,129,2000,0.00,0.81,0.76,2,20,15,7,4.675,-1.0,8.4,-1.0,-1.0,273.5,3,29.5,7.6,53.5,32.2,3.5,49.3,53.3,4.8,74.2,4051.2,10209.7,8188.4,3,0.001,0.887,0.112,0.945,0.990,27.6,0.00,0,2914,165
508,BossLose,BossDeath,73.4,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,314,2000,0.00,0.31,0.64,3,17,11,13,9.046,-1.0,49.8,-1.0,-1.0,335.6,3,31.5,12.3,51.3,29.7,3.2,42.6,55.3,19.1,83.7,3595.9,8196.0,9691.4,28,0.000,0.914,0.086,0.787,0.531,26.4,0.00,2,2890,802
509,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,367,1210,0.40,0.00,0.78,4,20,8,12,6.686,64.1,-1.0,64.1,-1.0,408.2,3,30.0,12.6,49.6,31.0,12.6,67.8,54.4,21.4,93.8,7088.3,8150.3,12634.6,34,0.001,0.917,0.082,0.796,0.342,24.8,0.00,3,3542,1144
510,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,471,1344,0.33,0.00,0.43,8,19,13,7,6.250,64.7,-1.0,64.7,-1.0,413.8,3,28.7,9.1,40.7,33.6,10.7,56.0,56.8,32.1,88.9,7828.6,7579.7,14791.8,32,0.001,0.930,0.070,0.771,0.239,26.3,0.00,3,3431,1361
511,BossLose,BossDeath,86.5,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,39,2000,0.00,0.87,1.00,0,15,9,18,1.734,-1.0,-1.0,-1.0,-1.0,402.0,3,33.3,19.3,53.8,28.4,12.4,34.4,55.6,22.1,77.8,3247.6,8550.0,4865.1,70,0.000,0.929,0.070,0.693,0.624,26.4,0.00,0,2996,1263
512,BossLose,BossDeath,82.4,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,372,2000,0.00,0.69,0.07,5,20,5,14,0.241,-1.0,-1.0,-1.0,-1.0,377.8,3,32.3,14.2,49.6,28.4,12.0,34.5,57.0,29.0,75.3,5578.3,14056.0,8921.2,69,0.000,0.917,0.083,0.601,0.787,26.8,0.00,5,2477,1210
513,BossLose,BossDeath,64.3,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,147,2000,0.00,0.71,0.79,2,15,5,15,-0.398,-1.0,-1.0,-1.0,-1.0,296.7,3,33.9,12.4,49.4,28.6,17.5,41.9,56.9,22.1,74.6,1926.2,8153.1,3628.5,53,0.001,0.923,0.076,0.765,0.761,26.3,0.00,0,2459,817
514,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,1535,0.23,1.00,1.00,1,32,1,19,-1.784,-1.0,-1.0,-1.0,-1.0,410.8,3,34.3,14.1,49.9,28.2,17.6,33.3,49.9,24.8,68.5,2231.6,5548.4,4528.2,43,0.001,0.923,0.076,0.691,0.973,26.8,0.00,1,3074,1474
515,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,18,1857,0.07,0.94,1.00,0,19,5,15,0.753,-1.0,-1.0,-1.0,-1.0,409.4,3,33.2,13.6,53.4,28.7,19.5,35.7,56.3,33.8,81.6,2420.9,11172.4,4677.7,67,0.000,0.920,0.080,0.657,0.512,27.0,0.00,0,2923,1175
516,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,45,1789,0.11,0.95,0.90,1,23,9,14,-0.851,-1.0,-1.0,-1.0,-1.0,404.5,3,33.7,14.8,54.5,28.3,11.3,41.4,53.3,22.1,83.0,3222.9,7592.1,7953.7,40,0.000,0.909,0.091,0.732,0.561,27.0,0.00,1,3259,1236
517,BossLose,BossDeath,82.4,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,338,2000,0.00,0.00,0.87,6,23,3,21,5.585,21.0,-1.0,21.0,-1.0,376.9,3,28.7,14.3,37.4,28.8,10.5,42.9,42.3,12.8,57.9,4759.6,3666.7,7590.4,15,0.001,0.915,0.084,0.881,0.793,27.3,0.00,2,3630,526
518,BossLose,BossDeath,65.5,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,414,2000,0.00,0.00,0.62,8,18,7,16,5.819,31.2,-1.0,31.2,-1.0,303.3,3,28.1,12.4,40.7,31.3,14.2,50.2,58.7,29.0,83.8,4037.0,4345.4,7419.0,30,0.000,0.927,0.073,0.869,0.987,25.6,0.00,5,2844,479
519,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,95,1363,0.32,0.68,1.00,1,17,5,17,-0.221,-1.0,-1.0,-1.0,-1.0,410.4,3,34.1,18.5,49.7,28.4,14.1,38.6,57.5,24.8,74.3,2427.8,11109.9,5011.3,72,0.000,0.922,0.078,0.711,0.172,27.9,0.00,0,3165,1154
