Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
134,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,23,0,0,3.615,-1.0,-1.0,-1.0,-1.0,376.3,3,23.3,11.5,31.0,28.3,19.1,33.6,42.2,22.1,58.1,481.7,2568.1,3504.2,24,0.001,0.836,0.163,0.945,0.330,23.2,0.00,0,0,0
135,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,540,753,0.62,0.00,0.20,7,20,5,3,5.097,40.2,-1.0,40.2,-1.0,399.4,3,25.2,11.2,35.5,23.2,12.1,29.0,49.6,22.1,61.4,2157.1,2991.2,5551.3,33,0.002,0.887,0.111,0.760,0.331,22.4,0.00,0,0,0
136,BossWin,AllPlayerDeath,73.7,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1532,0.23,0.00,0.00,7,16,5,5,8.461,73.7,41.5,73.7,41.5,315.5,3,26.2,7.4,35.4,20.4,11.7,27.1,44.0,22.1,58.0,2462.5,5824.6,2749.6,11,0.000,0.856,0.144,0.961,0.371,22.2,0.00,0,0,0
137,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,413,1417,0.29,0.24,0.39,6,17,0,10,4.424,-1.0,-1.0,-1.0,-1.0,398.5,3,27.4,11.3,47.8,23.7,14.2,33.6,49.0,22.6,69.1,3435.6,8528.0,7682.1,64,0.001,0.885,0.114,0.773,0.042,22.9,0.00,0,0,0
139,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,24,735,0.63,0.96,0.96,0,18,1,6,4.393,-1.0,-1.0,-1.0,-1.0,370.5,3,25.9,12.8,35.6,24.2,12.7,33.2,46.6,22.6,58.2,1531.6,5835.6,3408.1,27,0.000,0.823,0.177,0.932,0.313,20.9,0.00,0,0,0
141,BossLose,BossDeath,70.8,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,387,2000,0.00,0.71,0.00,4,16,8,5,5.419,-1.0,60.4,-1.0,60.4,318.6,3,26.3,13.6,41.1,23.9,17.7,30.3,49.8,33.8,58.9,3476.3,8055.2,4709.0,80,0.001,0.900,0.099,0.808,0.618,23.0,0.00,0,0,0
142,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,490,626,0.69,0.00,0.37,7,18,2,3,8.754,50.1,-1.0,50.1,-1.0,386.2,3,23.7,12.4,34.1,24.4,8.3,34.0,45.6,19.9,59.9,1591.2,2782.5,5413.8,44,0.001,0.858,0.141,0.871,0.329,20.4,0.00,0,0,0
143,BossWin,AllPlayerDeath,48.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1641,0.18,0.00,0.00,7,14,7,3,7.727,48.1,24.6,48.1,24.6,214.5,3,26.9,10.8,55.7,22.7,12.4,28.2,51.2,19.9,81.4,4381.9,11717.3,3181.9,46,0.001,0.893,0.106,0.844,0.977,23.2,0.00,0,0,0
144,BossLose,BossDeath,65.9,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,316,2000,0.00,0.58,0.37,2,16,5,7,4.413,-1.0,-1.0,-1.0,-1.0,303.6,3,26.1,14.2,36.2,23.2,11.7,29.0,48.9,29.0,59.7,1988.0,7394.3,3082.5,105,0.001,0.921,0.077,0.833,0.874,22.3,0.00,0,0,0
145,BossWin,AllPlayerDeath,39.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,803,0.60,0.00,0.00,7,9,2,3,6.523,39.4,24.2,39.4,24.2,168.5,3,25.0,10.8,33.8,22.1,14.5,28.7,46.6,33.8,53.5,1151.9,5578.1,1814.4,18,0.002,0.856,0.142,0.883,0.746,20.7,0.00,0,0,0
146,BossWin,AllPlayerDeath,57.5,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1441,0.28,0.00,0.00,6,13,6,4,8.071,57.5,17.1,57.5,17.1,243.0,3,23.9,11.6,34.4,24.2,11.1,44.4,47.7,22.6,70.9,1934.9,7699.7,1401.6,8,0.001,0.846,0.153,0.899,0.545,20.5,0.00,0,0,0
147,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,223,1159,0.42,1.00,0.26,1,17,7,0,5.471,-1.0,-1.0,-1.0,-1.0,370.2,3,25.3,11.7,32.1,24.9,12.3,31.9,41.5,19.9,49.7,518.9,3590.8,2973.4,20,0.001,0.822,0.177,0.956,0.166,22.2,0.00,0,0,0
148,BossWin,AllPlayerDeath,55.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1426,0.29,0.00,0.00,7,18,2,6,9.260,30.6,55.0,30.6,55.0,238.5,3,23.9,13.1,32.8,25.1,10.0,36.3,47.1,24.8,58.5,3433.0,3306.5,6678.9,16,0.001,0.868,0.131,0.830,0.969,21.3,0.00,0,0,0
149,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,82,1656,0.17,0.73,1.00,0,21,4,11,7.650,-1.0,-1.0,-1.0,-1.0,392.2,3,28.4,18.3,36.6,20.9,12.3,26.9,45.9,22.1,59.9,1909.4,6278.3,3903.3,32,0.001,0.871,0.128,0.967,0.679,20.5,0.00,0,0,0
150,BossWin,AllPlayerDeath,42.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,536,0.73,0.00,0.00,10,12,4,0,8.155,42.1,16.2,42.1,16.2,175.0,3,25.1,12.8,35.1,19.5,12.7,23.7,43.5,22.6,55.1,1050.0,4742.1,1391.6,3,0.001,0.832,0.166,0.952,0.985,22.2,0.00,0,0,0
151,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,468,1935,0.03,0.13,0.31,4,18,15,0,5.197,-1.0,-1.0,-1.0,-1.0,422.2,3,24.6,9.5,36.4,25.6,10.8,29.5,49.7,32.6,61.4,4184.9,8190.0,9096.5,55,0.001,0.938,0.061,0.545,0.587,22.0,0.00,0,0,0
152,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,506,1487,0.26,0.00,0.31,5,15,8,2,4.620,80.1,-1.0,80.1,-1.0,394.3,3,23.9,11.7,36.7,26.7,8.5,33.2,46.4,28.2,61.7,4354.7,5223.7,8048.9,50,0.001,0.876,0.123,0.736,0.153,21.9,0.00,0,0,0
153,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,456,360,0.82,0.48,0.00,9,19,2,2,12.551,-1.0,64.5,-1.0,64.5,386.0,3,25.9,8.0,33.0,20.6,12.1,27.1,45.9,19.9,53.7,2352.6,7023.0,3991.7,12,0.000,0.858,0.142,0.970,0.322,20.0,0.00,0,0,0
154,BossLose,BossDeath,61.2,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,388,2000,0.00,0.58,0.13,5,15,4,7,3.533,-1.0,-1.0,-1.0,-1.0,272.1,3,27.0,10.8,35.0,22.0,12.4,29.4,46.2,19.9,56.2,2406.0,6569.8,3454.6,54,0.002,0.889,0.109,0.885,0.974,21.5,0.00,0,0,0
155,BossWin,AllPlayerDeath,50.2,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,660,0.67,0.00,0.00,8,14,1,3,7.007,50.2,40.2,50.2,40.2,216.0,3,27.6,12.8,35.6,20.6,13.2,26.7,46.1,29.0,56.6,1610.8,5355.5,3586.4,10,0.002,0.861,0.137,0.954,0.927,21.1,0.00,0,0,0
156,BossWin,AllPlayerDeath,48.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,821,0.59,0.00,0.00,8,13,4,2,6.830,48.3,32.1,48.3,32.1,208.5,3,26.2,14.1,35.8,22.6,16.6,29.5,46.1,24.8,60.3,1979.9,6577.5,3355.0,36,0.002,0.864,0.135,0.839,0.953,21.2,0.00,0,0,0
157,BossWin,AllPlayerDeath,72.7,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,678,0.66,0.00,0.00,7,17,4,1,8.927,72.7,16.1,72.7,16.1,309.5,3,24.3,6.2,52.0,22.2,11.4,29.6,48.2,33.8,63.9,2883.5,9699.9,1992.9,7,0.001,0.852,0.147,0.905,0.409,22.2,0.00,0,0,0
158,BossWin,AllPlayerDeath,62.4,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1327,0.34,0.00,0.00,7,14,8,1,9.277,62.4,25.1,62.4,25.1,269.0,3,22.7,7.6,37.7,22.2,16.5,28.9,44.6,24.8,61.3,2885.6,6817.5,2773.3,22,0.001,0.862,0.137,0.888,0.259,19.1,0.00,0,0,0
159,BossLose,BossDeath,61.2,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,367,2000,0.00,0.23,0.55,3,14,3,9,3.320,-1.0,-1.0,-1.0,-1.0,279.2,3,26.2,11.7,33.6,22.6,12.3,29.5,47.7,19.9,58.6,2611.4,6736.0,3806.4,75,0.001,0.912,0.087,0.835,0.692,22.1,0.00,0,0,0
160,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,201,1284,0.36,1.00,0.33,0,18,7,1,4.168,-1.0,-1.0,-1.0,-1.0,381.8,3,23.4,11.1,35.2,28.0,11.2,37.0,43.5,33.6,60.7,2181.3,3153.7,7025.5,61,0.001,0.848,0.151,0.853,0.330,22.6,0.00,0,0,0
161,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,591,1399,0.30,0.00,0.03,5,19,1,9,8.496,61.8,-1.0,61.8,-1.0,414.9,3,26.5,14.1,36.8,22.9,7.9,29.6,49.1,29.0,59.8,2537.7,7859.8,3654.4,79,0.000,0.922,0.078,0.856,0.181,22.2,0.00,0,0,0
162,BossWin,AllPlayerDeath,65.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1247,0.38,0.00,0.00,7,16,4,3,7.146,49.0,65.0,49.0,65.0,277.0,3,23.8,15.0,34.9,25.7,6.0,37.5,44.4,24.8,61.8,3485.4,4522.8,8282.0,38,0.000,0.852,0.148,0.807,0.662,21.0,0.00,0,0,0
163,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,118,356,0.82,0.84,0.77,1,15,0,2,5.850,-1.0,-1.0,-1.0,-1.0,375.7,3,23.1,12.5,29.8,28.5,17.2,33.0,42.7,22.1,57.5,668.3,2758.1,3684.6,36,0.001,0.835,0.164,0.962,0.000,23.3,0.00,0,0,0
165,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,447,1053,0.47,0.51,0.00,6,17,4,3,7.099,-1.0,70.4,-1.0,70.4,388.0,3,26.6,11.5,34.2,21.7,12.3,30.2,45.8,19.9,55.7,1843.2,6353.9,3394.3,50,0.000,0.862,0.138,0.888,0.166,21.6,0.00,0,0,0
166,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,303,250,0.88,0.63,0.36,3,16,0,2,5.977,-1.0,-1.0,-1.0,-1.0,369.2,3,25.7,14.1,33.7,24.6,14.4,32.9,41.3,24.8,48.8,669.9,3578.1,3275.1,32,0.001,0.820,0.179,0.943,0.000,22.7,0.00,0,0,0
167,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,490,805,0.60,0.00,0.37,6,18,6,1,4.643,82.4,-1.0,82.4,-1.0,398.8,3,26.6,11.9,49.4,23.7,10.0,37.1,48.2,22.6,62.5,3334.3,8674.4,7217.9,48,0.001,0.886,0.113,0.648,0.320,22.8,0.00,0,0,0
168,BossWin,AllPlayerDeath,72.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1890,0.06,0.00,0.00,5,15,8,7,8.159,70.4,72.0,70.4,72.0,314.6,3,26.7,17.4,34.1,23.2,11.4,30.7,48.2,22.1,61.1,1906.9,6378.0,4797.5,78,0.001,0.874,0.125,0.779,0.511,21.3,0.00,0,0,0
169,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,197,1737,0.13,1.00,0.34,0,20,9,1,4.320,-1.0,-1.0,-1.0,-1.0,381.8,3,23.7,14.1,35.4,27.9,11.9,38.4,43.0,22.6,61.4,1842.6,3717.8,7385.2,30,0.001,0.848,0.151,0.908,0.705,22.8,0.00,0,0,0
170,BossWin,AllPlayerDeath,46.2,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,741,0.63,0.00,0.00,7,13,3,2,7.015,46.2,30.1,46.2,30.1,196.0,3,26.6,12.8,40.5,21.8,18.2,27.9,45.0,29.7,62.5,1562.2,5841.9,3098.1,32,0.001,0.850,0.149,0.873,0.981,20.8,0.00,0,0,0
171,BossWin,AllPlayerDeath,81.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,553,0.72,0.00,0.00,9,20,3,1,9.295,40.1,81.0,40.1,81.0,356.5,3,24.2,13.1,35.6,23.8,8.1,32.5,49.0,22.6,60.4,3116.5,2787.9,8438.8,57,0.001,0.880,0.119,0.821,0.368,22.0,0.00,0,0,0
172,BossWin,AllPlayerDeath,70.5,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,810,0.60,0.00,0.00,10,12,2,3,9.259,43.2,70.5,43.2,70.5,296.0,3,23.5,17.0,30.6,25.9,10.7,38.8,42.3,24.8,58.1,1878.9,2384.8,5568.8,26,0.001,0.840,0.159,0.824,0.000,23.9,0.00,0,0,0
173,BossWin,AllPlayerDeath,54.2,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,356,0.82,0.00,0.00,7,16,0,2,8.036,54.2,31.6,54.2,31.6,236.5,3,25.3,12.3,35.6,22.4,13.1,29.3,46.8,22.1,57.4,2677.1,7327.5,2839.7,37,0.001,0.873,0.125,0.851,0.976,22.0,0.00,0,0,0
174,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,490,590,0.71,0.00,0.37,8,18,1,4,8.048,62.3,-1.0,62.3,-1.0,377.2,3,23.3,13.9,35.8,25.5,8.7,39.7,44.5,22.6,61.5,1702.6,3052.0,6510.9,35,0.001,0.838,0.161,0.864,0.166,21.0,0.00,0,0,0
175,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,70,1069,0.47,1.00,0.77,1,25,6,0,4.914,-1.0,-1.0,-1.0,-1.0,372.0,3,23.3,14.2,26.5,28.3,11.5,46.7,39.8,22.6,67.6,380.2,2346.5,3719.0,16,0.001,0.826,0.173,0.972,0.427,22.6,0.00,0,0,0
176,BossWin,AllPlayerDeath,24.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,370,0.82,0.00,0.00,4,6,1,1,4.367,18.3,24.4,18.3,24.4,111.0,2,25.0,12.2,35.3,24.4,16.6,29.4,48.6,22.1,60.4,1528.6,3318.5,3771.3,19,0.002,0.911,0.087,0.577,0.984,19.5,0.00,0,0,0
177,BossWin,AllPlayerDeath,86.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1765,0.12,0.00,0.00,6,20,11,1,12.397,86.4,81.8,86.4,81.8,385.5,3,24.2,6.2,35.7,27.6,14.1,36.6,49.5,29.0,65.4,2291.7,4700.3,7635.1,69,0.001,0.893,0.106,0.765,0.466,22.3,0.00,0,0,0
179,BossWin,AllPlayerDeath,86.1,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1321,0.34,0.00,0.00,9,25,3,6,6.392,70.2,86.1,70.2,86.1,369.0,3,24.4,12.4,36.2,26.0,10.8,32.8,47.2,19.9,61.5,1938.8,3639.9,6458.2,62,0.001,0.858,0.142,0.724,0.987,24.1,0.00,0,0,0
180,BossLose,BossDeath,66.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,300,2000,0.00,1.00,0.00,3,16,5,7,2.124,-1.0,62.1,-1.0,62.1,296.4,3,26.0,11.1,33.2,23.2,12.4,30.4,48.4,19.9,55.7,2582.3,7716.2,4279.7,68,0.001,0.897,0.101,0.804,0.511,22.9,0.00,0,0,0
181,BossWin,AllPlayerDeath,71.6,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1194,0.40,0.00,0.00,8,19,1,6,12.123,51.5,71.6,51.5,71.6,324.5,3,26.9,14.1,37.7,23.1,13.5,30.4,46.5,24.8,58.6,1942.7,5693.6,3568.8,63,0.000,0.906,0.094,0.860,0.947,22.0,0.00,0,0,0
182,BossWin,AllPlayerDeath,80.5,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1372,0.31,0.00,0.00,8,16,7,1,10.563,80.5,70.5,80.5,70.5,342.5,3,23.8,5.5,34.8,26.5,14.2,34.2,47.6,29.0,63.9,3105.8,5493.3,6675.1,29,0.001,0.851,0.148,0.861,0.356,21.4,0.00,0,0,0
183,BossWin,AllPlayerDeath,77.8,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1274,0.36,0.00,0.00,9,17,5,2,11.297,77.8,40.3,77.8,40.3,332.5,3,24.3,8.5,39.6,22.0,11.9,29.7,44.9,30.6,54.3,2721.2,6335.5,3516.1,49,0.001,0.855,0.144,0.895,0.219,22.5,0.00,0,0,0
184,BossWin,AllPlayerDeath,48.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,125,0.94,0.00,0.00,8,14,0,1,7.277,39.1,48.6,39.1,48.6,198.0,3,23.5,16.0,31.3,27.0,14.1,38.0,42.8,24.8,61.1,637.6,2539.7,3743.5,22,0.002,0.815,0.184,0.843,0.983,21.7,0.00,0,0,0
185,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,188,1451,0.27,0.37,1.00,4,15,8,1,5.717,-1.0,-1.0,-1.0,-1.0,372.2,3,23.1,12.4,28.2,27.7,10.8,32.4,40.3,19.9,52.7,456.0,2574.0,3026.4,27,0.001,0.827,0.172,0.963,0.209,22.2,0.00,0,0,0
186,BossWin,AllPlayerDeath,60.3,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1176,0.41,0.00,0.00,4,9,2,6,7.231,52.3,60.3,52.3,60.3,265.0,3,27.5,14.1,33.9,21.7,10.7,27.5,45.3,22.6,57.0,1473.7,5570.4,2716.7,30,0.001,0.880,0.119,0.914,0.000,21.9,0.00,0,0,0
187,BossWin,AllPlayerDeath,50.2,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,838,0.58,0.00,0.00,5,16,4,1,7.653,50.2,46.8,50.2,46.8,215.5,3,23.4,8.0,32.8,27.5,12.0,33.4,43.2,33.8,55.7,1008.8,3249.8,4072.2,39,0.002,0.859,0.139,0.929,0.984,23.2,0.00,0,0,0
188,BossWin,AllPlayerDeath,74.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1793,0.10,0.00,0.00,8,18,7,5,11.791,74.0,42.0,74.0,42.0,331.0,3,25.5,11.9,43.7,22.4,5.4,43.9,47.1,22.6,71.8,4260.5,8465.6,4983.9,46,0.001,0.895,0.104,0.858,0.634,20.2,0.00,0,0,0
189,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,522,846,0.58,0.26,0.00,6,15,4,3,8.873,-1.0,50.8,-1.0,50.8,400.2,3,25.1,11.5,35.7,23.1,12.3,30.7,48.2,19.9,61.5,3429.2,9104.6,5055.9,68,0.001,0.889,0.110,0.875,0.166,24.0,0.00,0,0,0
190,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,174,481,0.76,0.42,1.00,2,17,0,3,4.630,-1.0,-1.0,-1.0,-1.0,381.3,3,23.6,12.1,32.2,28.5,14.1,33.6,45.9,29.0,59.1,932.7,3352.0,4941.2,47,0.001,0.847,0.152,0.920,0.000,23.7,0.00,0,0,0
191,BossWin,AllPlayerDeath,41.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,381,0.81,0.00,0.00,7,9,2,1,5.776,41.0,24.8,41.0,24.8,176.5,3,24.8,10.9,36.1,22.7,12.3,31.3,48.2,29.0,62.7,1668.3,6014.8,2061.3,22,0.001,0.862,0.137,0.865,0.705,20.8,0.00,0,0,0
192,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,529,1739,0.13,0.16,0.07,5,23,0,10,6.919,-1.0,-1.0,-1.0,-1.0,415.7,3,26.8,11.5,47.8,23.3,12.3,31.1,49.5,19.9,70.2,2803.9,7819.9,4601.4,133,0.001,0.924,0.076,0.818,0.755,22.4,0.00,0,0,0
193,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,169,180,0.91,0.44,1.00,2,9,1,1,4.690,-1.0,-1.0,-1.0,-1.0,378.3,3,23.6,15.1,35.5,27.8,14.1,33.5,43.2,24.8,61.8,1262.4,3437.4,5505.0,21,0.001,0.840,0.159,0.876,0.000,23.4,0.00,0,0,0
194,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,546,1574,0.21,0.18,0.00,6,15,10,2,10.720,-1.0,65.4,-1.0,65.4,398.9,3,25.9,9.1,46.5,22.4,14.2,29.1,48.1,22.6,70.7,4198.5,9868.6,3644.9,61,0.000,0.886,0.113,0.853,0.318,20.8,0.00,0,0,0
195,BossLose,BossDeath,71.1,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,207,2000,0.00,0.53,0.78,2,13,8,6,2.731,-1.0,-1.0,-1.0,-1.0,312.5,3,24.6,12.0,36.3,27.4,14.1,33.3,48.4,29.0,61.2,1978.0,2614.7,6424.1,63,0.000,0.879,0.121,0.721,0.285,24.0,0.00,0,0,0
196,BossWin,AllPlayerDeath,56.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,875,0.56,0.00,0.00,8,11,3,3,9.402,56.4,40.3,56.4,40.3,243.4,3,27.1,10.6,43.2,21.4,14.3,29.9,42.1,20.8,60.5,3642.5,9295.1,2773.2,27,0.000,0.864,0.136,0.851,0.266,20.8,0.00,0,0,0
197,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,202,356,0.82,0.65,0.68,1,28,0,2,4.387,-1.0,-1.0,-1.0,-1.0,375.2,3,23.7,12.1,31.8,27.7,14.2,35.2,40.3,29.0,64.1,743.8,2842.3,4545.1,27,0.001,0.834,0.166,0.955,0.991,23.4,0.00,0,0,0
198,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,184,356,0.82,0.85,0.53,2,18,0,2,5.428,-1.0,-1.0,-1.0,-1.0,374.3,3,23.2,9.7,27.5,27.7,11.2,34.2,40.5,33.0,52.7,551.4,2422.2,3948.5,63,0.001,0.832,0.168,0.944,0.166,23.0,0.00,0,0,0
199,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,422,1381,0.31,0.30,0.29,4,17,1,8,6.838,-1.0,-1.0,-1.0,-1.0,401.9,3,27.2,11.2,34.1,22.2,12.3,30.2,47.5,19.9,56.6,3290.3,9110.3,4926.7,68,0.000,0.893,0.107,0.879,0.313,21.7,0.00,0,0,0
200,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,113,0,1.00,0.86,0.77,1,15,0,0,4.369,-1.0,-1.0,-1.0,-1.0,372.5,3,23.4,13.3,29.2,27.8,11.2,34.4,40.9,33.6,56.8,484.8,2405.0,3653.4,39,0.000,0.828,0.172,0.947,0.000,23.5,0.00,0,0,0
201,BossWin,AllPlayerDeath,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,344,0.83,0.00,0.00,7,25,1,2,12.980,60.0,90.0,60.0,90.0,391.0,3,23.8,11.1,37.0,25.4,11.3,33.1,45.6,29.0,61.9,2945.6,3292.0,6838.2,44,0.000,0.869,0.131,0.853,0.986,21.0,0.00,0,0,0
202,BossLose,BossDeath,80.5,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,428,2000,0.00,0.57,0.00,5,27,13,0,8.091,-1.0,16.6,-1.0,16.6,356.8,3,24.2,7.4,37.2,21.5,16.8,27.5,42.2,24.8,61.2,3937.4,8820.9,2017.1,8,0.001,0.886,0.113,0.896,0.970,26.2,0.00,0,0,0
203,BossLose,BossDeath,71.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,241,2000,0.00,0.66,0.54,2,19,8,4,1.091,-1.0,-1.0,-1.0,-1.0,302.3,3,24.1,13.9,35.5,27.5,14.1,34.3,44.3,24.8,63.0,1542.1,3457.3,6106.8,43,0.001,0.852,0.148,0.817,0.826,23.2,0.00,0,0,0
204,BossWin,AllPlayerDeath,65.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1016,0.49,0.00,0.00,10,16,5,1,10.956,65.4,33.1,65.4,33.1,276.0,3,25.3,13.3,35.7,21.7,15.9,27.5,42.7,24.8,58.3,1913.9,6192.2,2876.3,30,0.001,0.845,0.155,0.911,0.586,21.1,0.00,0,0,0
205,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,537,1622,0.19,0.00,0.21,6,24,2,9,9.257,70.9,-1.0,70.9,-1.0,403.0,3,25.0,9.8,36.7,25.5,5.6,33.6,49.5,24.8,63.5,4602.0,5160.2,9164.5,42,0.001,0.895,0.104,0.615,0.980,22.2,0.00,0,0,0
206,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,58,1069,0.47,0.81,1.00,1,17,6,0,2.427,-1.0,-1.0,-1.0,-1.0,370.3,3,23.5,16.7,28.6,27.9,14.1,37.0,39.1,24.8,54.9,271.5,2315.4,2873.3,57,0.001,0.823,0.177,0.878,0.000,23.5,0.00,0,0,0
207,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,474,963,0.52,0.42,0.00,7,18,4,2,7.004,-1.0,63.5,-1.0,63.5,395.4,3,25.0,7.7,44.3,21.9,11.6,28.5,47.3,29.0,64.1,5809.4,10516.0,5546.5,60,0.000,0.878,0.121,0.824,0.325,20.2,0.00,0,0,0
