Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
69,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,89,1869,0.07,1.00,0.70,0,17,9,4,15.403,-1.0,-1.0,-1.0,-1.0,384.2,3,23.2,9.2,35.3,28.0,11.9,32.9,45.3,33.8,60.3,2454.5,3983.0,7347.8,29,0.001,0.854,0.146,0.891,0.737,21.8,0.00,0,4010,668
70,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,434,1321,0.34,0.55,0.00,6,19,5,4,19.558,-1.0,79.1,-1.0,79.1,387.8,3,25.3,9.6,34.8,24.6,12.8,36.3,47.7,33.8,57.8,1957.5,6788.6,5060.5,63,0.001,0.862,0.138,0.869,0.201,22.0,0.00,4,3912,743
71,BossWin,AllPlayerDeath,45.2,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,918,0.54,0.00,0.00,6,10,4,2,14.746,45.2,15.2,45.2,15.2,200.0,3,22.9,7.1,39.2,23.0,16.5,28.1,48.1,24.8,62.4,3347.6,8067.3,1814.9,20,0.001,0.886,0.113,0.871,0.642,18.5,0.00,2,1966,256
72,BossWin,AllPlayerDeath,40.2,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,535,0.73,0.00,0.00,9,11,1,2,9.873,25.1,40.2,25.1,40.2,170.5,3,23.2,9.5,31.7,24.2,11.0,31.7,47.7,33.8,57.4,1079.6,2729.1,4482.0,36,0.002,0.849,0.149,0.815,0.991,21.0,0.00,1,1638,384
73,BossLose,BossDeath,86.6,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,164,2000,0.00,0.97,0.49,0,15,16,0,0.517,-1.0,-1.0,-1.0,-1.0,404.4,3,24.7,9.1,36.4,25.8,12.1,30.3,49.9,19.9,61.1,3367.4,7162.9,8127.0,52,0.001,0.934,0.065,0.535,0.517,20.7,0.00,0,2316,1936
74,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,588,1574,0.21,0.00,0.04,10,18,2,9,18.907,56.6,-1.0,56.6,-1.0,408.5,3,23.7,7.4,36.1,26.0,11.1,44.4,49.5,22.6,73.7,5944.0,5907.2,11891.5,47,0.000,0.908,0.092,0.825,0.261,23.5,0.00,3,3715,845
75,BossWin,AllPlayerDeath,50.9,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,555,0.72,0.00,0.00,6,13,5,0,11.699,50.9,30.8,50.9,30.8,223.0,3,25.9,13.8,35.2,22.4,11.5,30.5,47.3,22.1,56.9,2291.4,6651.9,3194.5,23,0.000,0.876,0.124,0.844,0.968,23.3,0.00,2,2150,402
76,BossWin,AllPlayerDeath,38.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,180,0.91,0.00,0.00,5,11,2,0,10.857,38.3,13.9,38.3,13.9,156.0,3,23.5,6.5,36.2,19.9,15.8,22.2,37.6,24.8,47.0,460.0,2972.4,1491.7,12,0.001,0.816,0.183,0.917,0.933,21.7,0.00,1,1754,206
77,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,97,1215,0.39,0.70,0.97,0,15,1,9,16.650,-1.0,-1.0,-1.0,-1.0,382.7,3,28.3,11.7,34.8,20.8,16.1,29.2,42.9,33.8,54.5,1420.2,5752.1,2078.2,23,0.001,0.850,0.149,0.942,0.000,20.5,0.00,0,4238,793
78,BossWin,AllPlayerDeath,76.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1284,0.36,0.00,0.00,6,21,7,1,20.421,76.0,45.7,76.0,45.7,329.5,3,25.3,5.3,36.1,22.4,12.3,28.7,47.0,22.1,59.6,4669.1,9586.1,3794.8,53,0.001,0.868,0.132,0.897,0.929,22.7,0.00,5,3409,440
79,BossWin,AllPlayerDeath,41.6,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1399,0.30,0.00,0.00,5,11,6,2,6.674,41.6,40.3,41.6,40.3,183.9,3,25.9,11.0,46.6,21.2,8.5,29.1,46.4,27.6,70.2,3865.7,5247.5,6181.4,17,0.004,0.885,0.111,0.647,0.899,18.4,0.00,3,1346,643
80,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,242,1575,0.21,0.80,0.39,2,23,9,1,15.849,-1.0,-1.0,-1.0,-1.0,382.5,3,23.1,10.0,34.9,27.7,11.1,33.0,43.7,19.9,60.6,1811.7,4098.9,5643.1,21,0.000,0.850,0.150,0.891,0.752,23.0,0.00,0,4009,654
81,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,70,1194,0.40,1.00,0.77,1,25,7,0,16.823,-1.0,-1.0,-1.0,-1.0,373.2,3,23.1,12.3,28.1,27.8,11.5,33.0,40.6,19.9,57.7,496.3,2554.0,3503.3,27,0.001,0.829,0.170,0.968,0.364,23.1,0.00,0,4357,336
82,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,373,1800,0.10,0.76,0.00,3,19,5,6,16.769,-1.0,71.2,-1.0,71.2,385.3,3,26.8,11.5,34.8,21.7,12.3,31.0,45.0,19.9,57.9,1628.7,6400.2,2945.3,42,0.001,0.856,0.143,0.899,0.424,22.0,0.00,2,4045,674
83,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,365,1534,0.23,0.37,0.42,5,18,6,6,10.288,-1.0,-1.0,-1.0,-1.0,411.9,3,25.9,9.6,48.8,24.4,10.0,29.9,49.3,33.7,61.2,6330.1,11438.9,9348.0,66,0.000,0.915,0.084,0.679,0.352,22.1,0.00,5,3055,1486
84,BossWin,AllPlayerDeath,58.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,571,0.71,0.00,0.00,8,18,2,2,12.495,46.9,58.3,46.9,58.3,253.0,3,24.0,10.5,34.8,25.0,8.4,35.1,48.7,19.9,63.6,1308.1,4304.2,4574.5,46,0.001,0.868,0.130,0.737,0.945,22.6,0.00,1,2148,756
85,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,59,250,0.88,1.00,0.80,0,9,0,2,12.620,-1.0,-1.0,-1.0,-1.0,374.7,3,23.1,14.2,27.6,28.3,11.5,39.4,40.9,22.6,55.6,832.6,2923.5,5316.1,58,0.001,0.832,0.167,0.858,0.166,22.3,0.00,0,3864,771
86,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,123,1828,0.09,0.98,0.61,0,18,14,0,1.499,-1.0,-1.0,-1.0,-1.0,419.8,3,24.7,11.3,35.8,25.8,11.5,29.1,50.0,33.8,61.1,4549.1,6954.6,9834.2,52,0.001,0.933,0.067,0.550,0.347,20.8,0.00,0,2476,1974
87,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,529,1501,0.25,0.24,0.00,5,22,10,0,16.134,-1.0,24.6,-1.0,24.6,387.9,3,24.2,7.9,45.6,23.1,10.1,39.3,48.8,22.6,68.2,6001.1,12181.1,3682.9,22,0.000,0.862,0.138,0.920,0.538,22.9,0.00,1,4143,342
88,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,507,1328,0.34,0.31,0.00,7,17,6,3,16.312,-1.0,62.8,-1.0,62.8,393.0,3,26.8,13.9,37.9,22.2,16.7,29.9,46.3,24.8,60.8,5197.8,11202.2,4530.7,36,0.000,0.873,0.127,0.880,0.160,21.7,0.00,5,3963,764
89,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,534,1960,0.02,0.00,0.22,7,33,5,6,15.932,60.3,-1.0,60.3,-1.0,388.5,3,24.2,16.6,33.5,26.2,5.8,38.2,45.5,33.8,60.4,2882.3,3054.6,6096.0,44,0.000,0.863,0.137,0.872,0.974,23.4,0.00,3,3924,652
90,BossWin,AllPlayerDeath,63.7,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1159,0.42,0.00,0.00,7,12,1,6,13.684,61.7,63.7,61.7,63.7,271.5,3,24.8,11.6,35.9,25.0,11.9,33.3,48.4,19.9,60.3,3618.2,4865.8,7622.4,32,0.001,0.853,0.146,0.803,0.041,22.0,0.00,3,2557,690
91,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,363,838,0.58,0.79,0.00,4,17,1,4,15.133,-1.0,87.3,-1.0,87.3,389.7,3,25.7,9.6,36.2,24.9,14.1,35.8,48.3,29.0,69.1,5264.3,9392.9,9681.5,39,0.001,0.866,0.133,0.850,0.166,21.2,0.00,1,3826,861
92,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,68,1813,0.09,1.00,0.77,0,14,12,2,2.459,-1.0,-1.0,-1.0,-1.0,415.3,3,24.5,9.3,36.1,24.0,11.3,28.9,47.6,22.1,62.0,3245.5,6625.1,6348.5,80,0.001,0.923,0.077,0.572,0.322,22.8,0.00,0,2576,1918
93,BossWin,AllPlayerDeath,64.6,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1572,0.21,0.00,0.00,4,12,4,7,15.147,48.5,64.6,48.5,64.6,286.5,3,26.7,12.0,35.2,22.6,12.7,29.6,48.0,22.6,58.5,2778.5,6869.3,4604.5,54,0.001,0.888,0.112,0.865,0.426,21.5,0.00,0,2792,572
94,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,442,930,0.54,0.44,0.09,9,18,1,7,18.622,-1.0,-1.0,-1.0,-1.0,382.2,3,26.6,13.0,41.3,24.6,14.1,34.2,47.1,29.0,60.6,2228.3,5557.4,5250.2,25,0.001,0.849,0.150,0.936,0.328,21.3,0.00,3,4211,637
95,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,536,1384,0.31,0.09,0.12,6,14,2,7,15.306,-1.0,-1.0,-1.0,-1.0,388.3,3,25.6,10.3,36.8,24.4,11.7,33.1,46.1,19.9,61.7,2139.5,6488.1,5139.1,42,0.001,0.863,0.137,0.845,0.000,20.8,0.00,3,3803,926
96,BossWin,AllPlayerDeath,60.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,770,0.62,0.00,0.00,7,11,6,1,19.086,60.3,27.9,60.3,27.9,249.0,3,26.2,7.2,50.3,21.0,16.3,26.9,45.8,22.1,69.2,3467.8,8179.5,2438.7,10,0.001,0.827,0.173,0.929,0.245,21.3,0.00,4,2798,253
97,BossWin,AllPlayerDeath,51.5,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,793,0.60,0.00,0.00,9,14,5,0,18.339,51.5,30.5,51.5,30.5,220.5,3,26.6,7.5,37.1,21.3,12.5,27.1,46.6,29.0,60.1,3304.6,8855.1,2867.5,14,0.002,0.857,0.142,0.910,0.942,21.8,0.00,2,2342,279
98,BossWin,AllPlayerDeath,70.5,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,660,0.67,0.00,0.00,9,19,0,4,15.734,50.4,70.5,50.4,70.5,306.0,3,24.1,11.7,35.5,26.4,13.9,34.6,47.1,22.1,60.9,2463.2,3596.0,5450.7,43,0.001,0.868,0.130,0.852,0.979,24.0,0.00,3,3003,616
99,BossWin,AllPlayerDeath,55.3,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,981,0.51,0.00,0.00,9,15,0,6,15.138,39.2,55.3,39.2,55.3,234.0,3,23.4,12.3,31.6,26.4,17.5,34.2,46.5,22.1,58.7,929.1,2790.0,3944.0,19,0.001,0.847,0.152,0.915,0.984,23.0,0.00,2,2529,369
100,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,560,448,0.78,0.13,0.00,10,26,2,2,23.621,-1.0,34.3,-1.0,34.3,392.7,3,24.9,9.9,36.6,21.5,12.2,27.3,46.7,29.0,58.0,3583.0,8596.1,2755.0,22,0.001,0.872,0.127,0.931,0.950,22.0,0.00,6,4190,375
101,BossWin,AllPlayerDeath,57.8,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1989,0.01,0.00,0.00,5,16,5,7,13.358,46.8,57.8,46.8,57.8,232.5,3,27.9,14.1,38.5,21.2,12.2,31.5,46.9,29.0,57.8,2150.5,6434.7,4823.7,9,0.001,0.805,0.194,0.944,0.911,20.6,0.00,1,2726,444
102,BossWin,AllPlayerDeath,87.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,250,0.88,0.00,0.00,7,17,0,2,24.530,87.4,47.3,87.4,47.3,386.0,3,26.3,13.6,38.9,21.5,13.1,27.7,45.9,22.1,59.3,3724.2,9531.2,3893.7,39,0.001,0.884,0.116,0.948,0.314,21.5,0.00,1,4143,479
103,BossLose,BossDeath,51.5,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,337,2000,0.00,0.58,0.29,4,14,6,7,8.484,-1.0,-1.0,-1.0,-1.0,237.5,3,27.0,14.5,38.5,23.6,17.6,30.3,50.0,33.8,63.6,2325.4,7447.1,3212.6,43,0.002,0.923,0.076,0.849,0.948,22.9,0.00,3,2186,502
104,BossWin,AllPlayerDeath,62.5,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,446,0.78,0.00,0.00,9,10,1,2,17.031,62.5,38.0,62.5,38.0,261.5,3,25.6,10.4,36.4,22.1,16.2,28.6,44.8,24.8,55.8,3755.3,9039.5,4566.9,34,0.000,0.837,0.163,0.867,0.000,22.1,0.00,0,2710,526
105,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,229,735,0.63,0.82,0.42,3,16,3,4,18.414,-1.0,-1.0,-1.0,-1.0,378.2,3,28.1,11.3,40.4,21.6,10.7,31.9,46.8,22.1,63.2,3246.6,7624.9,6853.1,34,0.001,0.840,0.159,0.936,0.000,21.0,0.00,3,4214,653
106,BossWin,AllPlayerDeath,31.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,180,0.91,0.00,0.00,6,10,0,2,8.279,6.7,31.6,6.7,31.6,134.0,3,25.0,15.9,35.4,22.3,12.5,38.9,48.0,24.8,71.1,1022.7,514.2,3417.9,20,0.002,0.849,0.149,0.802,0.936,20.9,0.00,2,1267,290
107,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,450,973,0.51,0.50,0.00,4,20,2,4,15.052,-1.0,65.6,-1.0,65.6,391.7,3,25.1,8.0,36.8,22.2,12.8,30.2,47.3,29.0,58.3,2181.3,5742.6,3548.3,62,0.001,0.870,0.129,0.847,0.000,21.8,0.00,1,3814,822
108,BossWin,AllPlayerDeath,41.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,803,0.60,0.00,0.00,6,12,3,2,13.096,41.0,32.9,41.0,32.9,181.5,3,27.1,14.2,38.4,21.8,11.2,27.9,48.6,29.0,56.7,1788.0,5617.0,3313.8,28,0.001,0.886,0.112,0.910,0.956,20.3,0.00,3,1865,279
109,BossWin,AllPlayerDeath,59.9,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1867,0.07,0.00,0.00,10,17,6,5,9.657,59.9,55.5,59.9,55.5,266.0,3,25.2,11.0,42.2,25.3,12.2,33.7,50.2,24.8,64.7,2648.5,6721.9,6928.0,43,0.001,0.888,0.110,0.703,0.922,22.0,0.00,3,2106,1123
110,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,457,1338,0.33,0.48,0.00,6,14,4,5,19.916,-1.0,60.6,-1.0,60.6,375.5,3,26.8,14.0,37.0,20.6,16.8,26.9,41.4,24.8,56.8,1476.9,5569.7,2545.3,12,0.001,0.834,0.165,0.951,0.000,21.4,0.00,2,4282,556
111,BossWin,AllPlayerDeath,50.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1069,0.47,0.00,0.00,10,14,4,2,15.377,50.4,30.1,50.4,30.1,215.5,3,26.2,14.1,36.8,21.1,12.1,28.2,47.5,29.0,58.5,2053.1,6717.2,3053.3,20,0.001,0.856,0.143,0.947,0.932,20.9,0.00,4,2385,285
112,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,533,535,0.73,0.00,0.22,5,20,0,3,18.228,72.5,-1.0,72.5,-1.0,376.2,3,23.0,12.8,28.5,27.5,10.0,40.3,43.8,22.6,65.5,1742.1,3665.8,6332.2,51,0.001,0.836,0.163,0.910,0.331,22.2,0.00,2,4096,603
113,BossWin,AllPlayerDeath,84.7,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1387,0.31,0.00,0.00,7,20,2,8,20.994,84.7,67.5,84.7,67.5,360.0,3,26.5,5.7,42.9,23.1,14.1,30.0,48.0,24.8,60.8,5655.7,9673.1,6809.7,47,0.001,0.850,0.149,0.830,0.481,22.6,0.00,5,3515,802
114,BossWin,AllPlayerDeath,60.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,125,0.94,0.00,0.00,10,17,1,0,19.863,60.4,33.7,60.4,33.7,256.5,3,26.6,12.0,34.7,20.2,12.7,26.3,43.2,33.8,56.9,1460.8,4713.7,1761.3,2,0.001,0.850,0.149,0.964,0.962,22.3,0.00,2,2912,310
115,BossLose,BossDeath,51.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,509,2000,0.00,0.30,0.00,5,12,6,6,7.234,-1.0,50.5,-1.0,50.5,228.5,3,27.6,16.5,51.5,22.9,14.1,28.4,49.5,24.8,75.5,2715.0,6240.0,5546.0,73,0.002,0.891,0.107,0.775,0.739,21.9,0.00,5,1987,608
116,BossWin,AllPlayerDeath,89.6,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1888,0.06,0.00,0.00,7,28,12,0,22.051,89.6,32.6,89.6,32.6,394.9,3,24.9,10.1,48.8,23.2,8.6,44.0,49.3,22.6,75.8,5116.2,10179.6,3842.5,36,0.000,0.882,0.118,0.912,0.965,22.8,0.00,1,4085,440
117,BossWin,AllPlayerDeath,50.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,395,0.80,0.00,0.00,7,17,3,1,17.657,50.0,37.7,50.0,37.7,212.5,3,25.4,8.7,31.7,21.3,12.3,26.7,45.5,19.9,53.7,1900.9,5873.0,3293.3,36,0.002,0.850,0.148,0.929,0.908,20.8,0.00,2,2323,314
118,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,424,1247,0.38,0.00,0.59,6,15,0,8,15.286,70.7,-1.0,70.7,-1.0,389.7,3,23.9,10.7,35.3,26.0,14.1,33.4,48.7,29.0,61.3,2633.3,4337.9,6696.3,38,0.001,0.866,0.133,0.807,0.166,21.8,0.00,6,3634,1039
119,BossWin,AllPlayerDeath,47.6,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1035,0.48,0.00,0.00,7,7,2,5,10.255,47.6,39.2,47.6,39.2,208.0,3,25.5,11.5,38.9,23.0,14.3,29.8,48.1,33.8,55.4,2466.9,7863.1,3216.6,54,0.001,0.875,0.124,0.805,0.000,22.3,0.00,2,1915,431
120,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,520,891,0.55,0.27,0.00,5,17,0,5,20.080,-1.0,78.9,-1.0,78.9,387.7,3,28.1,14.1,34.8,21.2,12.5,29.9,45.1,29.0,56.0,5346.4,11558.6,5380.7,14,0.001,0.861,0.138,0.922,0.163,22.4,0.00,2,4149,724
121,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,586,1536,0.23,0.05,0.00,9,26,7,6,21.626,-1.0,48.9,-1.0,48.9,406.3,3,24.3,10.0,35.2,22.9,12.3,29.2,47.9,19.9,54.8,3147.0,7843.9,3116.4,56,0.001,0.903,0.097,0.907,0.963,21.1,0.00,3,4081,562
122,BossWin,AllPlayerDeath,55.3,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,650,0.68,0.00,0.00,8,15,3,3,12.842,55.3,38.3,55.3,38.3,243.5,3,25.5,12.1,35.6,22.7,14.1,30.5,47.7,29.0,60.6,3043.4,5249.1,6106.9,39,0.001,0.882,0.118,0.844,0.955,22.5,0.00,2,2331,471
123,BossLose,BossDeath,71.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,377,2000,0.00,0.40,0.34,3,12,5,8,5.951,-1.0,-1.0,-1.0,-1.0,313.4,3,26.6,14.1,43.2,24.5,16.9,31.8,50.0,33.8,68.6,2567.2,7547.2,5021.1,65,0.001,0.878,0.121,0.730,0.277,24.9,0.00,0,2605,1056
124,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,596,1115,0.44,0.01,0.00,7,20,2,6,17.009,-1.0,72.0,-1.0,72.0,380.0,3,25.4,10.6,37.6,23.5,15.9,37.4,48.5,33.8,60.8,3995.3,10375.2,6893.2,82,0.000,0.844,0.156,0.875,0.208,22.1,0.00,5,3940,679
125,BossWin,AllPlayerDeath,87.1,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,803,0.60,0.00,0.00,8,19,4,1,17.033,78.8,87.1,78.8,87.1,365.0,3,24.6,12.2,34.9,25.9,13.6,39.5,46.9,24.8,60.4,1990.7,5439.0,6322.1,52,0.000,0.838,0.162,0.817,0.166,22.3,0.00,2,3561,877
126,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,508,303,0.85,0.31,0.00,8,14,2,1,19.476,-1.0,56.1,-1.0,56.1,373.2,3,25.1,6.5,36.8,22.8,12.6,39.7,44.1,22.1,60.5,1174.8,5144.4,3856.1,19,0.001,0.829,0.170,0.935,0.000,21.9,0.00,1,4208,531
127,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,324,1404,0.30,0.63,0.29,3,21,0,9,15.742,-1.0,-1.0,-1.0,-1.0,407.8,3,26.6,10.7,34.3,22.7,14.9,29.8,48.2,33.8,58.4,2944.5,8976.7,5135.3,89,0.001,0.906,0.093,0.854,0.521,22.0,0.00,0,3842,911
128,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,568,1514,0.24,0.00,0.11,7,22,5,8,14.492,32.9,-1.0,32.9,-1.0,400.4,3,24.4,12.2,36.3,23.2,6.3,30.4,48.8,24.8,61.1,4710.9,5538.6,8544.6,24,0.000,0.890,0.110,0.793,0.655,22.5,0.00,3,3569,1014
129,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,191,1381,0.31,0.39,0.98,5,14,8,2,10.700,-1.0,-1.0,-1.0,-1.0,392.0,3,24.6,10.7,40.6,26.1,14.1,35.5,49.4,24.8,63.5,5100.2,8154.8,9895.2,52,0.000,0.871,0.129,0.703,0.248,21.9,0.00,3,3164,1299
130,BossWin,AllPlayerDeath,48.5,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,125,0.94,0.00,0.00,10,14,0,1,13.107,48.5,24.4,48.5,24.4,216.5,3,25.4,14.2,35.1,22.8,11.4,30.0,49.0,29.0,58.8,2293.3,6816.9,2313.7,32,0.000,0.893,0.107,0.867,0.977,23.2,0.00,2,2103,318
131,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,240,305,0.85,0.95,0.25,5,9,0,3,18.680,-1.0,-1.0,-1.0,-1.0,388.5,3,26.2,13.1,38.4,24.3,14.1,37.5,47.1,24.8,62.6,2408.1,7273.7,5356.3,58,0.001,0.863,0.136,0.932,0.000,21.5,0.00,1,4196,606
132,BossWin,AllPlayerDeath,61.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,215,0.89,0.00,0.00,10,12,2,0,17.180,61.4,30.1,61.4,30.1,270.0,3,25.9,9.5,37.4,21.5,12.5,29.3,47.4,29.0,58.7,3749.1,8993.2,3328.2,10,0.001,0.880,0.119,0.941,0.241,22.8,0.00,4,2887,302
133,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,573,1504,0.25,0.09,0.00,8,19,9,2,13.556,-1.0,52.3,-1.0,52.3,399.2,3,26.1,12.9,41.2,23.0,15.9,28.5,49.3,24.8,65.0,4977.0,10337.8,5303.1,78,0.001,0.887,0.112,0.889,0.517,24.5,0.00,2,4002,570
134,BossWin,AllPlayerDeath,56.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1597,0.20,0.00,0.00,8,17,6,4,14.348,56.4,31.3,56.4,31.3,246.5,3,24.9,6.4,37.9,22.9,11.2,29.6,48.7,22.1,57.3,2868.4,7742.4,4279.4,39,0.001,0.875,0.124,0.865,0.934,21.6,0.00,6,2438,408
135,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,551,875,0.56,0.16,0.00,6,9,2,5,15.587,-1.0,58.0,-1.0,58.0,375.2,3,24.5,11.3,39.3,25.3,14.1,33.3,47.9,29.0,67.8,2247.4,6880.0,5030.6,23,0.001,0.834,0.166,0.922,0.000,20.5,0.00,0,4148,540
136,BossWin,AllPlayerDeath,48.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1196,0.40,0.00,0.00,7,9,5,3,16.359,48.4,36.1,48.4,36.1,200.0,3,24.0,7.9,31.5,23.1,11.8,35.7,46.0,22.1,57.3,2449.0,6578.9,3600.0,35,0.001,0.827,0.172,0.912,0.145,20.0,0.00,1,2206,296
137,BossWin,AllPlayerDeath,83.7,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1739,0.13,0.00,0.00,6,19,9,1,18.919,83.7,70.2,83.7,70.2,381.0,3,26.3,12.1,36.6,23.0,14.1,29.0,49.2,29.0,60.2,4614.3,11238.4,4510.4,83,0.001,0.911,0.088,0.858,0.540,23.3,0.00,4,3589,743
138,BossLose,BossDeath,76.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,435,2000,0.00,0.21,0.34,5,15,7,6,9.643,-1.0,-1.0,-1.0,-1.0,336.1,3,23.8,10.4,36.3,27.6,14.1,34.6,47.6,29.0,64.5,2862.1,6001.8,7313.5,50,0.001,0.884,0.114,0.789,0.511,21.6,0.00,5,2997,875
