Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
2140,BossLose,BossDeath,39.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,329,2500,0.00,0.74,0.16,4,7,6,12,20.706,-1.0,-1.0,-1.0,-1.0,362.2,3,22.1,8.6,34.3,8.8,5.4,15.2,30.2,18.6,40.5,8066.7,10789.3,7234.0,3,0.001,0.923,0.076,0.964,0.707,10.8,0.00,2,1891,156
2141,BossLose,BossDeath,33.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,310,2500,0.00,0.88,0.09,5,6,7,9,17.891,-1.0,-1.0,-1.0,-1.0,303.4,3,21.8,9.5,31.3,8.8,5.7,15.2,29.8,18.7,37.4,6544.9,9182.2,5643.7,1,0.002,0.911,0.087,0.964,0.595,9.8,0.00,3,1606,148
2149,BossLose,BossDeath,36.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,326,2500,0.00,0.65,0.26,3,5,5,11,17.143,2.5,-1.0,-1.0,-1.0,310.2,3,21.2,4.9,34.0,10.9,6.2,22.1,30.6,16.6,40.1,8925.5,8225.4,9888.0,2,0.002,0.857,0.141,0.907,0.316,11.5,0.00,1,1640,272
2151,BossLose,BossDeath,40.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,254,2500,0.00,1.00,0.15,4,6,7,10,21.827,1.4,-1.0,-1.0,-1.0,369.4,3,23.2,4.1,37.2,9.3,5.2,20.0,31.1,17.3,42.8,7559.8,9774.3,6535.8,1,0.000,0.904,0.095,0.946,0.163,8.6,0.00,3,1933,196
2154,BossLose,BossDeath,40.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,436,2500,0.00,0.55,0.00,6,9,7,10,17.165,16.5,-1.0,-1.0,-1.0,323.0,3,17.7,4.7,41.4,17.6,5.1,31.3,33.2,15.7,51.3,10837.1,11554.1,10604.8,3,0.008,0.803,0.189,0.852,0.968,10.9,0.00,3,1714,502
2166,BossLose,BossDeath,50.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,215,2500,0.00,0.83,0.45,2,9,9,14,26.531,1.9,-1.0,-1.0,-1.0,455.8,3,23.3,4.9,46.2,9.3,5.7,23.7,31.1,15.7,51.1,8846.8,8572.0,7626.5,2,0.001,0.906,0.093,0.971,0.561,9.8,0.00,2,2443,223
2167,BossLose,BossDeath,48.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,248,2500,0.00,0.80,0.37,2,9,5,15,21.687,2.0,-1.0,-1.0,-1.0,411.2,3,24.5,4.0,42.9,9.9,5.8,20.2,32.5,22.6,47.0,8415.4,10121.8,7605.1,3,0.000,0.851,0.149,0.900,0.568,10.9,0.00,1,2175,275
2171,BossLose,BossDeath,36.0,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,349,2500,0.00,0.53,0.30,4,6,4,11,16.936,2.5,-1.0,-1.0,-1.0,301.2,3,24.2,3.4,45.4,9.6,5.4,20.6,32.3,16.2,50.7,9126.0,9815.4,7855.5,2,0.006,0.836,0.158,0.863,0.684,11.5,0.00,2,1555,242
2175,BossLose,BossDeath,53.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,25,2500,0.00,0.92,1.00,0,7,9,14,21.748,18.3,-1.0,-1.0,-1.0,447.4,3,20.5,4.7,31.1,11.8,5.1,27.7,30.9,18.4,41.3,11923.9,11182.7,14015.6,3,0.000,0.843,0.156,0.917,0.204,12.5,0.00,0,2433,490
2192,BossLose,BossDeath,50.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,298,2500,0.00,0.85,0.16,4,7,9,14,25.695,2.5,-1.0,-1.0,-1.0,448.0,3,21.1,3.7,28.7,9.1,5.5,20.9,28.9,17.4,34.6,6885.8,9703.0,6005.7,3,0.001,0.893,0.105,0.937,0.161,7.8,0.00,2,2350,258
2201,BossLose,BossDeath,54.8,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,231,2500,0.00,0.85,0.38,2,9,7,15,26.798,2.4,-1.0,-1.0,-1.0,490.8,3,23.1,4.5,41.0,9.2,6.0,20.5,30.9,15.2,47.2,6213.7,7823.0,5192.3,2,0.000,0.896,0.104,0.945,0.469,9.9,0.00,2,2589,289
2204,BossLose,BossDeath,34.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,211,2500,0.00,0.92,0.38,2,6,4,10,18.027,4.8,-1.0,-1.0,-1.0,301.0,3,22.1,4.2,41.2,10.7,5.7,31.3,30.8,18.6,42.7,7097.0,7714.1,6431.9,2,0.002,0.884,0.115,0.928,0.864,9.8,0.00,1,1580,180
2210,BossLose,BossDeath,46.5,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,242,2500,0.00,0.95,0.25,4,11,8,12,24.301,-1.0,-1.0,-1.0,-1.0,431.8,3,21.6,14.2,27.8,8.4,5.5,15.2,29.5,25.2,34.0,9177.5,12296.1,8087.4,1,0.000,0.929,0.071,0.984,0.877,8.6,0.00,3,2288,195
2226,BossLose,BossDeath,42.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,254,2500,0.00,0.94,0.22,3,9,6,12,18.057,2.0,-1.0,-1.0,-1.0,346.0,3,24.7,4.6,44.5,10.0,5.6,20.0,33.2,21.2,49.1,6099.5,7399.0,7068.6,3,0.001,0.811,0.187,0.884,0.716,9.1,0.00,2,1884,276
2230,BossLose,BossDeath,33.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,223,2500,0.00,0.85,0.41,4,6,5,10,16.798,9.2,-1.0,-1.0,-1.0,285.8,3,21.1,2.7,39.1,10.2,5.1,29.7,29.2,11.1,43.8,4604.8,5879.1,4058.5,2,0.002,0.860,0.138,0.857,0.587,10.8,0.00,3,1425,213
2235,BossLose,BossDeath,31.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,207,2500,0.00,0.94,0.37,2,6,3,10,15.739,2.1,-1.0,-1.0,-1.0,275.4,3,21.1,4.6,27.2,9.4,5.6,18.0,29.6,18.2,33.8,6970.8,9649.8,6048.6,2,0.002,0.880,0.118,0.923,0.912,10.1,0.00,1,1444,171
2257,BossLose,BossDeath,33.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,147,2500,0.00,1.00,0.51,2,4,6,9,12.535,1.8,-1.0,-1.0,-1.0,271.0,3,23.1,4.8,43.0,11.4,5.2,23.8,33.2,22.4,46.9,7372.2,7588.2,8800.4,2,0.002,0.815,0.183,0.856,0.127,10.5,0.00,2,1423,314
2293,BossLose,BossDeath,46.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,371,2500,0.00,0.74,0.02,4,8,12,9,24.555,44.5,-1.0,-1.0,-1.0,416.2,3,18.1,4.7,32.9,13.2,5.6,27.8,30.2,18.3,40.1,14416.2,17642.8,11991.2,5,0.001,0.888,0.111,0.934,0.327,9.7,0.00,3,2190,216
2320,BossLose,BossDeath,39.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,15,2500,0.00,0.95,1.00,0,3,4,13,18.079,2.1,-1.0,-1.0,-1.0,350.2,3,22.7,4.8,39.7,9.2,5.3,22.4,30.7,16.9,46.7,8446.5,9442.3,7454.3,2,0.000,0.895,0.105,0.936,0.142,7.6,0.00,0,1832,221
2323,BossLose,BossDeath,45.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,266,2500,0.00,1.00,0.11,4,8,8,13,23.785,2.4,-1.0,-1.0,-1.0,406.0,3,23.4,4.9,40.1,9.1,5.2,21.7,31.2,17.3,46.8,9111.1,9799.9,8201.5,2,0.000,0.900,0.100,0.943,0.390,8.7,0.00,2,2128,235
2343,BossLose,BossDeath,33.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,218,2500,0.00,1.00,0.27,2,4,5,9,14.333,19.7,-1.0,-1.0,-1.0,277.2,3,20.8,4.6,33.2,11.6,5.4,26.3,31.6,18.2,39.8,7825.4,7942.4,10450.1,3,0.001,0.836,0.163,0.881,0.000,13.9,0.00,1,1460,337
2345,BossLose,BossDeath,31.4,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,248,2500,0.00,1.00,0.17,3,4,3,10,15.695,1.9,-1.0,-1.0,-1.0,276.4,3,24.1,4.6,38.6,10.2,5.1,20.9,32.8,22.6,42.9,6741.1,7800.4,6626.0,3,0.002,0.880,0.118,0.932,0.339,10.0,0.00,3,1463,270
2348,BossLose,BossDeath,32.5,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,229,2500,0.00,1.00,0.24,3,4,5,9,16.785,2.2,-1.0,-1.0,-1.0,283.2,3,20.7,4.1,28.1,9.5,5.6,19.9,29.2,22.6,34.0,6435.2,8801.1,5832.9,3,0.001,0.870,0.129,0.942,0.404,8.5,0.00,1,1532,189
2355,BossLose,BossDeath,36.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,372,2500,0.00,0.67,0.09,3,8,6,10,16.510,10.0,-1.0,-1.0,-1.0,305.8,3,21.3,4.1,28.7,11.9,5.6,25.1,32.2,25.8,39.7,6847.0,7576.0,7895.1,3,0.001,0.845,0.155,0.898,0.865,14.1,0.00,3,1625,458
2357,BossLose,BossDeath,42.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,224,2500,0.00,0.61,0.64,2,4,7,12,19.724,1.9,-1.0,-1.0,-1.0,362.8,3,23.6,4.6,45.5,9.1,5.2,20.9,31.0,17.7,48.7,10339.3,10201.1,10220.3,3,0.001,0.863,0.136,0.919,0.159,12.6,0.00,1,1931,243
2415,BossLose,BossDeath,40.8,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,228,2500,0.00,0.87,0.37,0,5,6,12,20.161,2.7,-1.0,-1.0,-1.0,367.0,3,22.3,4.7,35.4,9.1,5.3,21.9,30.2,18.1,41.1,8846.0,9675.0,7854.8,2,0.001,0.899,0.100,0.945,0.164,7.4,0.00,0,1929,194
2421,BossLose,BossDeath,36.5,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,332,2500,0.00,0.76,0.13,4,9,6,9,17.104,2.3,-1.0,-1.0,-1.0,314.0,3,22.5,3.8,35.2,9.2,5.6,18.8,30.3,19.5,38.8,6055.2,7699.2,6622.3,3,0.002,0.861,0.138,0.901,0.917,8.6,0.00,0,1643,223
2427,BossLose,BossDeath,40.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,59,2500,0.00,1.00,0.80,1,3,8,12,14.608,1.8,-1.0,-1.0,-1.0,326.2,3,22.3,3.6,40.9,11.3,5.1,22.2,32.0,16.3,45.8,8677.2,10363.6,9019.1,2,0.001,0.812,0.187,0.865,0.164,15.7,0.00,1,1737,425
2435,BossLose,BossDeath,45.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,384,2500,0.00,0.26,0.46,4,9,5,13,22.044,28.1,-1.0,-1.0,-1.0,404.2,3,22.8,4.0,38.7,11.9,5.9,28.2,32.8,14.3,45.9,13800.9,16347.9,12883.3,3,0.000,0.898,0.102,0.942,0.518,13.4,0.00,2,2122,558
2450,BossLose,BossDeath,39.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,175,2500,0.00,0.97,0.44,2,6,3,11,17.803,8.6,-1.0,-1.0,-1.0,326.8,3,21.5,2.1,37.5,10.0,5.5,29.0,29.6,11.6,42.7,6623.4,7759.3,7329.8,2,0.002,0.835,0.163,0.878,0.209,8.7,0.00,1,1719,257
2481,BossLose,BossDeath,40.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,122,2500,0.00,0.94,0.65,0,8,7,11,20.559,5.2,-1.0,-1.0,-1.0,363.0,3,21.8,4.8,40.6,10.5,5.4,31.4,30.5,18.4,42.2,7500.8,8462.7,6924.2,4,0.001,0.895,0.104,0.941,0.802,9.6,0.00,0,1908,187
2483,BossLose,BossDeath,31.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,264,2500,0.00,0.93,0.19,2,5,6,10,15.798,2.1,-1.0,-1.0,-1.0,270.2,3,22.6,4.2,34.9,9.3,5.5,20.9,30.1,22.6,36.2,6211.5,8172.0,5897.1,3,0.001,0.870,0.129,0.937,0.904,9.7,0.00,2,1455,176
2502,BossLose,BossDeath,39.5,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,15,2500,0.00,0.95,1.00,0,3,7,10,18.970,1.8,-1.0,-1.0,-1.0,355.8,3,23.7,4.7,44.3,9.4,5.5,21.1,30.9,16.1,50.2,7341.8,7126.2,7200.5,1,0.002,0.900,0.099,0.963,0.182,9.4,0.00,0,1903,184
2510,BossLose,BossDeath,40.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,43,2500,0.00,0.89,0.96,0,8,6,10,14.314,5.1,-1.0,-1.0,-1.0,313.2,3,22.2,2.3,45.7,13.3,6.0,31.5,33.4,10.8,50.7,6806.5,8557.0,8537.3,4,0.000,0.778,0.221,0.828,0.846,12.0,0.00,0,1665,447
2522,BossLose,BossDeath,40.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,341,2500,0.00,0.69,0.17,4,7,5,13,22.689,2.3,-1.0,-1.0,-1.0,368.2,3,22.8,5.0,40.3,9.3,5.2,21.4,30.5,15.7,46.3,7719.3,9032.5,6692.8,1,0.001,0.905,0.093,0.969,0.451,9.6,0.00,2,1970,180
2543,BossLose,BossDeath,40.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,132,2500,0.00,0.87,0.69,0,6,7,12,18.442,1.9,-1.0,-1.0,-1.0,354.8,3,23.5,4.6,39.0,9.2,5.3,20.9,31.3,22.6,42.5,7341.5,9763.7,6348.8,3,0.001,0.886,0.112,0.932,0.522,9.9,0.00,0,1865,223
2583,BossLose,BossDeath,39.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,566,2500,0.00,0.11,0.00,6,10,9,6,20.735,-1.0,24.6,-1.0,24.6,347.6,3,17.9,5.2,31.6,8.8,5.6,15.2,30.4,19.0,37.2,8013.2,9865.4,4915.4,2,0.003,0.876,0.121,0.934,0.972,10.1,0.00,2,1853,164
2587,BossLose,BossDeath,38.8,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,151,2500,0.00,0.97,0.53,3,5,6,11,19.122,1.4,-1.0,-1.0,-1.0,335.4,3,24.0,4.8,45.2,9.4,5.2,20.4,31.6,17.0,51.3,10388.1,10676.9,9326.4,1,0.002,0.864,0.134,0.923,0.161,8.9,0.00,1,1791,222
2592,BossLose,BossDeath,45.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,296,2500,0.00,0.67,0.34,2,6,3,13,22.615,12.7,-1.0,-1.0,-1.0,398.2,3,24.0,1.7,39.1,9.6,5.4,25.6,32.3,17.9,43.4,6473.8,9263.3,5941.2,3,0.001,0.883,0.115,0.933,0.156,9.1,0.00,1,2103,248
2601,BossLose,BossDeath,60.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,61,2500,0.00,0.93,0.86,0,9,8,18,26.288,2.3,-1.0,-1.0,-1.0,520.4,3,22.7,2.9,43.7,9.1,5.2,22.2,30.8,14.6,49.5,10923.6,12228.1,9949.3,2,0.001,0.859,0.140,0.914,0.317,8.3,0.00,0,2769,339
2612,BossLose,BossDeath,42.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,358,2500,0.00,0.69,0.12,4,8,7,12,20.664,27.7,-1.0,-1.0,-1.0,358.8,3,20.3,3.2,28.1,12.3,5.6,33.6,31.1,19.8,43.3,10303.9,11372.5,10251.7,3,0.001,0.853,0.145,0.925,0.738,12.1,0.00,2,1945,383
2621,BossLose,BossDeath,45.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,257,2500,0.00,0.86,0.29,4,9,6,11,24.248,2.1,-1.0,-1.0,-1.0,408.8,3,23.6,5.0,44.0,9.1,5.2,21.3,31.1,16.4,49.1,7770.8,8588.2,6949.3,1,0.002,0.905,0.093,0.969,0.788,9.6,0.00,2,2187,188
2626,BossLose,BossDeath,55.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,95,2500,0.00,1.00,0.68,3,10,10,16,26.853,1.7,-1.0,-1.0,-1.0,494.0,3,20.7,2.6,27.8,9.4,5.5,20.3,28.9,18.1,33.8,6156.9,7891.2,5529.3,2,0.001,0.897,0.102,0.936,0.406,9.6,0.00,2,2578,291
2630,BossLose,BossDeath,33.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,38,2500,0.00,0.91,0.97,0,4,5,9,13.611,1.3,-1.0,-1.0,-1.0,285.0,3,20.7,4.8,27.6,9.7,5.6,19.6,29.2,17.3,33.7,6383.9,8313.4,7167.4,1,0.000,0.865,0.135,0.900,0.065,7.8,0.00,0,1483,172
2632,BossLose,BossDeath,30.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,49,2500,0.00,1.00,0.84,1,4,5,9,7.572,1.3,-1.0,-1.0,-1.0,206.4,3,22.6,4.8,43.8,10.1,5.2,22.3,31.1,12.4,48.7,7361.4,6737.7,8248.6,2,0.002,0.672,0.326,0.747,0.246,7.7,0.00,1,1146,507
2636,BossLose,BossDeath,42.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,295,2500,0.00,0.62,0.40,2,7,7,12,20.484,27.4,-1.0,-1.0,-1.0,373.2,3,21.1,3.4,31.9,12.2,5.5,33.8,31.4,12.4,43.8,12710.9,12664.8,12134.7,3,0.002,0.886,0.112,0.957,0.464,10.4,0.00,1,2014,550
2641,BossLose,BossDeath,33.0,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,222,2500,0.00,1.00,0.26,3,4,6,9,14.787,8.5,-1.0,-1.0,-1.0,281.2,3,17.6,4.3,27.9,14.8,5.9,30.5,30.9,17.6,40.6,9374.0,7793.2,11656.6,2,0.001,0.851,0.148,0.901,0.357,11.4,0.00,2,1489,379
2647,BossLose,BossDeath,42.4,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,349,2500,0.00,0.46,0.37,4,6,9,12,21.086,9.4,-1.0,-1.0,-1.0,369.0,3,21.0,2.3,40.7,9.6,5.6,24.3,29.8,12.7,46.7,5853.7,8238.8,6604.6,3,0.001,0.870,0.128,0.896,0.197,9.8,0.00,4,1900,260
2650,BossLose,BossDeath,50.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,133,2500,0.00,0.82,0.73,2,8,8,14,23.912,2.4,-1.0,-1.0,-1.0,447.4,3,22.5,4.0,42.4,9.2,5.5,19.4,30.6,15.8,48.6,7006.4,8407.3,6133.7,2,0.000,0.894,0.106,0.937,0.427,9.4,0.00,0,2346,256
2676,BossLose,BossDeath,46.4,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,269,2500,0.00,0.84,0.27,2,4,9,11,22.606,2.0,-1.0,-1.0,-1.0,411.8,3,22.5,4.6,40.1,9.4,6.0,21.0,30.6,22.6,43.9,5928.1,7350.5,5058.2,3,0.002,0.888,0.110,0.929,0.140,7.2,0.00,2,2154,230
2696,BossLose,BossDeath,36.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,76,2500,0.00,1.00,0.75,1,3,4,11,16.774,16.6,-1.0,-1.0,-1.0,313.4,3,22.9,3.9,34.2,9.7,5.8,25.1,30.9,18.6,36.8,6364.1,7754.9,6624.8,3,0.002,0.863,0.135,0.918,0.316,7.8,0.00,0,1667,183
2703,BossLose,BossDeath,40.4,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,286,2500,0.00,1.00,0.05,5,7,9,12,21.177,1.7,-1.0,-1.0,-1.0,358.8,3,20.4,3.4,27.3,9.5,5.9,18.8,28.7,16.6,33.5,6388.2,8516.3,5432.3,2,0.000,0.889,0.111,0.929,0.497,10.1,0.00,2,1875,217
2724,BossLose,BossDeath,40.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,271,2500,0.00,0.63,0.47,1,8,8,11,19.713,-1.0,-1.0,-1.0,-1.0,369.2,3,22.9,15.3,35.3,8.8,6.1,15.2,30.3,16.2,42.0,6759.6,8869.6,5963.4,0,0.004,0.918,0.077,0.982,0.876,8.6,0.00,0,1973,180
2739,BossLose,BossDeath,48.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,259,2500,0.00,1.00,0.14,4,8,6,15,22.204,-1.0,-1.0,-1.0,-1.0,427.2,3,21.3,5.6,32.3,10.8,5.5,27.3,30.9,18.2,40.4,8559.7,10789.6,8658.3,3,0.000,0.887,0.112,0.943,0.327,8.9,0.00,4,2270,351
2749,BossLose,BossDeath,42.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,272,2500,0.00,0.94,0.15,4,10,3,13,22.687,2.5,-1.0,-1.0,-1.0,380.4,3,22.1,3.4,36.6,9.1,5.4,21.7,29.9,16.0,43.3,10277.8,11473.2,9132.3,2,0.002,0.901,0.097,0.942,0.856,8.1,0.00,4,1989,234
2759,BossLose,BossDeath,36.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,231,2500,0.00,1.00,0.23,3,5,4,10,16.292,9.7,-1.0,-1.0,-1.0,310.0,3,17.6,4.5,28.0,14.6,5.4,30.3,30.6,17.6,40.8,10496.4,8035.8,12023.0,2,0.000,0.859,0.141,0.915,0.233,13.6,0.00,1,1652,412
2765,BossLose,BossDeath,51.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,127,2500,0.00,0.88,0.69,0,7,8,14,23.997,27.2,-1.0,-1.0,-1.0,460.6,3,23.5,3.7,41.3,9.2,5.3,23.0,31.2,16.7,47.0,9410.1,11935.1,8740.9,3,0.000,0.892,0.108,0.934,0.423,11.0,0.00,0,2414,257
2781,BossLose,BossDeath,40.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,318,2500,0.00,0.86,0.08,4,7,7,11,19.584,2.2,-1.0,-1.0,-1.0,349.4,3,20.8,4.6,30.9,10.0,5.2,21.6,28.0,10.9,36.1,6756.4,5530.3,7224.5,1,0.000,0.861,0.138,0.905,0.686,11.2,0.00,3,1836,307
2786,BossLose,BossDeath,39.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,149,2500,0.00,0.91,0.60,1,5,5,10,19.424,-1.0,-1.0,-1.0,-1.0,365.0,3,21.4,14.1,27.2,8.5,5.4,15.1,29.2,24.7,34.1,9931.5,11049.9,8892.9,1,0.002,0.929,0.069,0.987,0.336,8.5,0.00,1,1938,162
2802,BossLose,BossDeath,36.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,93,2500,0.00,0.92,0.77,1,4,4,11,16.790,35.3,-1.0,-1.0,-1.0,321.0,3,24.0,3.7,42.3,9.1,5.1,22.4,32.2,17.9,48.4,8943.7,10010.4,9485.7,3,0.002,0.890,0.108,0.932,0.269,9.0,0.00,1,1681,193
2805,BossLose,BossDeath,38.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,241,2500,0.00,1.00,0.20,3,9,7,10,9.471,6.6,-1.0,-1.0,-1.0,235.6,3,20.7,2.0,41.7,14.3,5.2,36.2,31.2,9.0,49.2,3609.0,4307.9,4533.9,1,0.001,0.617,0.382,0.699,0.914,11.1,0.00,3,1335,716
2811,BossLose,BossDeath,39.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,216,2500,0.00,0.75,0.53,2,5,6,10,15.732,8.0,-1.0,-1.0,-1.0,320.8,3,19.0,2.2,31.9,14.2,6.5,26.4,31.2,14.2,41.1,10541.3,8699.5,12206.1,2,0.001,0.822,0.177,0.852,0.393,12.6,0.00,1,1663,388
2813,BossLose,BossDeath,36.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,75,2500,0.00,0.93,0.82,1,6,7,11,17.385,-1.0,-1.0,-1.0,-1.0,333.4,3,22.9,7.5,38.3,8.5,5.2,15.2,30.7,18.0,43.5,9589.4,11923.0,8763.6,1,0.001,0.924,0.075,0.969,0.580,9.8,0.00,1,1748,157
2828,BossLose,BossDeath,33.8,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,191,2500,0.00,1.00,0.36,3,5,6,10,17.198,1.8,-1.0,-1.0,-1.0,296.0,3,20.0,2.9,26.5,9.5,6.3,18.2,28.4,16.3,33.3,4721.0,6612.5,4520.8,2,0.002,0.877,0.121,0.931,0.041,8.7,0.00,2,1572,179
2845,BossLose,BossDeath,39.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,223,2500,0.00,1.00,0.26,3,5,7,11,18.412,2.2,-1.0,-1.0,-1.0,343.8,3,21.6,3.3,34.3,9.6,6.1,20.1,29.5,20.4,38.1,4511.7,6547.1,4245.4,3,0.001,0.877,0.122,0.899,0.219,8.7,0.00,1,1762,215
2871,BossLose,BossDeath,38.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,69,2500,0.00,0.96,0.81,0,3,5,11,15.383,4.9,-1.0,-1.0,-1.0,330.4,3,19.7,4.6,30.2,13.7,5.8,31.4,30.9,15.3,43.0,12840.5,10569.7,13014.6,1,0.002,0.856,0.142,0.882,0.149,22.1,0.00,0,1703,481
2873,BossLose,BossDeath,49.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,268,2500,0.00,0.85,0.26,2,7,5,14,23.747,2.1,-1.0,-1.0,-1.0,434.6,3,23.3,4.6,39.1,9.5,5.8,20.9,31.1,17.6,43.3,5517.2,6778.2,4598.6,3,0.000,0.886,0.114,0.932,0.201,7.8,0.00,2,2288,248
2875,BossLose,BossDeath,38.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,380,2500,0.00,0.54,0.19,4,8,9,9,20.389,-1.0,33.9,-1.0,-1.0,326.8,3,21.4,6.6,34.8,9.9,4.5,23.5,29.5,16.5,41.3,8097.0,10862.7,7537.0,3,0.002,0.859,0.139,0.916,0.921,12.2,0.00,2,1742,187
2890,BossWin,AllPlayerDeath,45.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2138,0.14,0.00,0.00,6,7,9,8,27.483,45.6,35.4,45.6,35.4,412.0,3,19.7,5.0,34.0,10.6,5.9,15.9,32.3,18.1,40.1,9830.8,12627.2,9455.8,2,0.001,0.904,0.095,0.945,0.310,11.2,0.00,3,2153,266
2895,BossLose,BossDeath,36.5,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,302,2500,0.00,0.88,0.12,3,8,4,11,19.273,-1.0,-1.0,-1.0,-1.0,339.2,3,22.3,14.1,28.6,8.3,5.1,15.2,30.0,24.8,35.1,12440.4,15925.6,11221.6,1,0.002,0.929,0.068,0.992,0.916,9.1,0.00,1,1811,152
